Date,Title,Sentiment
2011-03-27,"israel rolls out first mobile battery of antirocket system in soviet-style belarus, crackdown extends to those outside politics rebels advance as government troops withdraw merkel loses key german state on nuclear fears syria tries to ease deep political crisis 40 afghans kidnapped by insurgents searching, waiting and mourning in japan libyan rebels march toward qaddafi stronghold social ills feed rise of far-right party in france vettel, and f1, pick up where they left off last year",negative
2011-03-28,"as food is rationed, resolve is plentiful timescast | nato to take command timescast | u.s. limits intervention despite promise of reforms, syrian forces try to disperse protesters with gunfire crisis shifts german politics, maybe for good for iraq, a surge in petty crime is a victory, of sorts radiation fears in tokyo the aftermath in japan | march 28, 2011 egypt’s military confirms travel ban on mubarak crowds come over roads and by helicopters for tanzanian’s cure-all potion",negative
2011-03-29,"doctrine for libya: not carved in stone still crusading, but now on the inside qaddafi forces counterattack japan nuclear crisis erodes farmers’ livelihoods in troubled spain, boom times for foreign languages opposition forces in ivory coast take towns on 2 fronts medvedev follows lethal attack on islamic separatists with warning comedy of errors in kabul as karzai aide is arrested, then released citing new evidence, philippines asks china to stay executions allies renew demand for qaddafi to give up power",negative
2011-03-30,"libya taps nicaraguan as its envoy at the u.n. fleeing north africa and landing in an italian limbo workers give glimpse of japan’s nuclear crisis in mexico city, kissing tells of more than romance court case could slow turkish dam project bahrain losing its edge as finance hub c.i.a. agents in libya aid airstrikes and meet rebels revolution's long shadow over the tehran art scene a culture's history written in thread textiles reveal women's unheralded role in armenian church",negative
2011-03-31,"traveling in suriname with marley and bush on the bus germany uncovers euro-coin scam sour economy and multiple new crises test japan’s young opposition newspaper in kazakhstan says its publisher is missing rebels begin to regroup after retreat three mail bombs explode in europe, injuring three nato warns rebels against attacking civilians thailand mounts rescue effort after powerful storms italy’s refuge of last resort vietnam persecutes christian minority, report says",negative
2011-04-01,"the world this week rude and crude behavior stains italian parliament shiites in iraq support bahrain’s protesters germany's greens prepare for power, and major tests fighting continues in libya for japanese coast, seawalls provided a false sense of security african leaders pressure president of zimbabwe kazakhs schedule a rare presidential vote strongman and stability guide kazakhs in vote protesters rally into night in jordan",negative
2011-04-02,"wide support for democracy activist in vietnam airstrike reportedly kills rebels in libya crackdown on protesters upsets lives in belarus in israel, time for peace offer may run out assessing the radiation danger, near and far american joins team lotus driver development program, and tries f1 car japan’s nuclear disaster severs town’s economic lifeline, setting evacuees adrift doctors go far afield to battle epidemics battling h.i.v. in lesotho strike kills gaza fighters, spurring hamas warning",negative
2011-04-03,"blast at pakistan shrine kills dozens tense calm prevails in syria as latest crackdown victims are buried rebel leadership in libya shows strain china takes dissident artist into custody israel grapples with retraction on u.n. report in kazakhstan, president appears to have won easily afghans protest koran burning for third day french in control of ivory coast airport for qatar, libyan intervention may be a turning point william young, who helped u.s. organize secret war in laos, is dead at 76",negative
2011-04-04,"opposition in azerbaijan vows to step up protests strikes by u.n. and france corner leader of ivory coast battle for libya | april 4, 2011 timescast | radioactive water released question hangs over future of german foreign minister popular carnival singer is elected president of haiti in a landslide on eve of meeting in washington, israel announces more housing construction prominent israelis will propose a peace plan police raid shanghai gay bar and detain more than 60 tunis to allow italy to help patrol coast",negative
2011-04-05,"france’s role in three conflicts displays a more muscular policy mexico: two americans shot and killed in tijuana taliban exploit tensions seething in afghan society crisis saddles village with unwanted notoriety the battle for libya | april 5, 2011 merkel's coalition partner chooses a new leader american soldier is denied asylum in germany french panel debates secularism and islam ecuador expels u.s. ambassador over wikileaks cable e.u. lays out plan to improve the lives of the roma",negative
2011-04-06,"japanese city’s cry resonates around the world changing libyan tactics pose problems for nato nearing end of office, gates visits iraq the battle for libya | april 6, 2011 dissidents from syria seek haven in lebanon oman offers some lessons to a region embroiled in protest new shepherd for the egyptian stock exchange tunisian migrants open tensions in europe big changes open politics to turkish minorities qaddafi writes to obama, urging end to airstrikes",negative
2011-04-07,"satellite photos show weaponry in sudan from safe distance, u.s.-japanese team draws up plan to demolish reactors as standoff continues, a bleaker outlook for ivory coast the battle for libya | april 7, 2010 timescast | april 7, 2011 germany pushes israelis on peace four foreign journalists held in libya kirkuk tensions highlight concerns over u.s. troop exit gunman opens fire at school in brazil, killing 12 children mexican authorities, investigating hijacking, find 59 bodies",negative
2011-04-08,"three more kenyan officials face international charges editor silenced, with the help of unreliable sources a libyan rebel in need of a lift in portugal crisis, worries on europe’s ‘debt trap’ hero of egypt’s revolution, military now faces critics british tabloid accepts blame in cell hacking france to help italy block tunisian migrants filipino rebels agree to stop using child soldiers 9 palestinians die as israel hits gaza in retaliation for hamas attack on bus shutdown likely to affect some, but not all, services for veterans",negative
2011-04-09,one protester killed as security forces open fire in yemen iraq blocks u.s. aid to camp of iranian exiles after clash crew member kills officer during tour оf british sub ex-military officer jolts peru presidential race japanese workers braved radiation for a temp job iraqis protest u.s. after comments from gates battle for ajdabiya taliban seen stirring mob to violence in afghanistan seven are killed in shooting аt stores near amsterdam japan orders nuclear plant operators to obtain more emergency generators,negative
2011-04-10,"mike campbell, zimbabwean farmer who fought land seizure, dies at 78 libyan rebels take risks with makeshift  arms qaddafi’s handling of media shows regime’s flaws the battle for libya | april 10, 2011 e.u. presses greece on private colleges australian universities take steps to increase numbers of indigenous students and academics emerging powers increase share of scientific research poland and russia spar over wording of memorial mubarak denies corruption and defends his legacy china detains worshipers over praying in public",negative
2011-04-11,"mexico: more bodies found near u.s. for mourners of knut, a stuffed bear just won’t do embedistan: unembedded vs. embedded pakistan tells u.s. it must sharply cut c.i.a. activities italy lashes out at european union over immigrants egypt sentences blogger to 3 years deadly blast hits subway station in belarus iran blames pipeline explosion on western enemies peru election for president set for runoff briton appeals sentence over book on singapore's use of death penalty",negative
2011-04-12,"too much of a sweeping view nudges barcelona to shed a law fears about immigrants deepen divisions in europe the battle for libya | april 12, 2011 u.n. praises palestinians’ progress toward a state mubarak hospitalized in egypt police officers in swaziland squash rally for democracy hospital is drawn into bahrain strife going to war: part 2 a campaign against girls in india new leader consolidates his control in ivory coast",negative
2011-04-13,"pulling out all the stops to push an antigay bill new c.i.a. drone attack draws rebuke from pakistan 800 civilians killed this year in southern sudan, u.n. says israeli foreign minister faces indictment on corruption charges italian justice legislation could end berlusconi trials nato leaders meet with rebels countries agree to try to transfer some of qaddafi’s assets to libyan rebels insurers look to potential of north africa in lebanon, a more patient protest iranian group seeks u.s. shield after iraqi raid",negative
2011-04-14,"the game is american, but the view, alpine nuclear cleanup plans hinge on unknowns hamas says it found body of italian activist u.s. groups helped nurture arab uprisings the battle for libya | april 14, 2011 belarus officials’ details on bombing raise questions, too egyptian military to review cases of jailed protesters iraqi youths long for their own moment in the ‘arab spring’ libyan port city is filled with migrants desperate to exit china’s case against artist cites taxes, paper says",negative
2011-04-15,"bosses pressed russian judge, official says four phone-hacking cases to be tests for further claims, judge says qaddafi troops fire cluster bombs into civilian areas dueling protests in yemen remain peaceful russia warns nato over the size of libya attacks veteran loses battle with depression after helping others with their own at mexico morgue, families of missing seek clues blast kills afghan police chief and 2 officers in kandahar syrians renew protests despite concessions indian doctor granted bail in sedition appeal",negative
2011-04-16,"fishermen in amazon see a rival in dolphins amazon dolphins in danger pinned down in battered city, libyan rebels endure with grit and dirt afghan and pakistani leaders meet in peace bid syrian leader says he will lift emergency law egyptian court formally breaks up mubarak’s party women irate at remarks by president of yemen u.s. and allies seek a refuge for qaddafi as inmates 23 and 24, stunned mubaraks adjust cuban leader proposes term limits in sign of new era",negative
2011-04-17,"2 palestinian teens held in killing of israeli family u.s. rift with pakistan grows over drone strikes in sometimes deadly clashes, defiant syrians protest a faltering ruble, long lines and a bomb attack rattle belarus decision looms for laos dam, but impact is unclear rebels flee key libyan town yemeni opposition sets meeting with gulf bloc counting starts in nigeria after vote lewis hamilton breaks vettel’s domination, winning chinese grand prix tokyo utility lays out plan for its reactors",negative
2011-04-18,"turkey disqualifies 12 pro-kurdish politicians from parliamentary election opposition leader besigye arrested in uganda protest in singapore, the party in power offers new faces hungarian parliament approves new constitution radiation poses barrier to repair work at plant russian officials said to reap wealth in tax case on ship of evacuees from libya, harrowing tales in reversal, poppy production expanding in afghanistan, u.n. says populist advance in finland could endanger bailouts thais are shocked, shocked by topless dancers",negative
2011-04-19,"timescast | in libya, a war within a war timescast | syria's government wavers caring for wounded protesters in sana as british help libyan rebels, aid goes to a divided force the battle for libya | april 19, 2011 hamas captures suspect in italian’s killing; 2 others dead past holds clue to goldstone’s shift on the gaza war cuba lays foundation for a new leader yemen police and protesters clash as deal is sought to end political crisis sadrists present anti-american message in photo exhibition",negative
2011-04-20,"taliban fan fears of infiltration in afghan forces timescast | warnings written in stone ‘restrepo’ director is killed in libya a spanish brotherhood includes women in holy week procession invitation to israeli leader puts obama on the spot war in libya could drag on, military analysts say travel anthology looks at arab views of u.s. ‘restrepo’ director and a photographer are killed in libya tsunami warnings, written in stone arab league again delays baghdad summit meeting",negative
2011-04-21,kurds renew their movement for rights and respect in turkey tel aviv protests show divide over palestinian state japanese revisit nuclear zone while they can egypt to end the ubiquity of mubarak robert kubica on the mend rebels take control of border town obama sends armed drones to help nato in libya war protests in uganda over rising prices grow violent spain's release of eta convict causes uproar world bank faults itself for slow progress in east timor,negative
2011-04-22,"an evangelical preacher’s message catches fire in ukraine mccain meets with libyan rebels how the poll was conducted thousands march across the middle east, most peacefully iraq must decide within weeks if u.s. troops will stay past 2011, top official says truckers protest, adding to chinese fears of unrest timescast | syrian violence continues timescast | u.s. deploys armed drones royal wedding is drawing a yawn from many americans new hurdles for news in belarus",negative
2011-04-23,"iranian leader asserts power over president from poland, satellite tv tries to pierce the belarus media muzzle exiles shaping world’s image of syria revolt rebels gain ground in misurata for many chinese, new wealth and a fresh face reports of 2 tibetans killed by chinese officers afghan police seek to stop illicit trade in uniforms president of yemen offers to leave, with conditions rebels take control in misurata in an afghan village, living in fear of both sides",negative
2011-04-24,"election fuels deadly clashes in nigeria protesters distrust deal for yemen leader to quit more syrians are missing, hinting at a wider crackdown china detains church members at easter services thailand and cambodia clash again in border dispute palestinian police kill israeli visiting west bank holy site fleeing misurata haitians forced out of tents to homes just as precarious",negative
2011-04-25,"iran discovers new cyberattack japan’s cherry blossoms bloom, but nuclear fears keep tourists away yemen’s opposition accepts deal for transfer of power demonstrators in germany demand end of nuclear power in child sex case, more facets than meet the eye ghost town bears witness to lasting nuclear scourge instability is worsening in southern sudan chinese state media, in a show of openness, print jet photos in thailand, love of food carries deadly risks reopening of blackwater case confuses iraqi victims",negative
2011-04-26,"government in yemen agrees to talk transition judge questioned the evidence for holding prisoner 269 secret case against detainee crumbles putin criticizes west for libya incursion madame nhu, vietnam war lightning rod, dies a glimpse of the le mans 24-hour race culture of complicity tied to stricken nuclear plant much ado over royal wedding in secular republic of france balloon-borne messages to north korea have detractors on both sides of border nato says it is stepping up attacks on libya targets",negative
2011-04-27,"misurata falls more fully under rebel control pakistan urged afghanistan to distance itself from the west, officials say court rules against v.a. on fiduciaries mayor’s home burned as burkina faso protests continue nato strike kills 12 libyan rebels in misurata outlook dim for climate agreement by year's end moroccan king opens door for change air france recorder found, but missing its memory turkey plans new canal for istanbul u.s. lawyer is barred from rwanda tribunal work",negative
2011-04-28,the battle for libya | april 28 rebels repel assaults by loyalists in libya burkina faso police join in popular unrest thai and cambodian military commanders agree on a cease-fire palestinian factions give differing views of unity pact 12 die as shiite mosque in iraq is bombed again new census finds china’s population growth has slowed a pope’s beatification stirs excitement and dissension excitement builds ahead of royal wedding u.s. envoy sees ‘backsliding’ of human rights in china,negative
2011-04-29,"fatal bomb in morocco shows signs of al qaeda libyan fighting spills over border a prolific father of haitian letters, busier than ever al qaeda attack was thwarted by three arrests, germany says e.u. decides to leave restrictions on liquids in place u.s. moves cautiously against syrian leaders scenes from the royal wedding protests in uganda build to angry clashes libyan forces chase rebel convoy into tunisia, a rebel fighter says china releases detained activist",negative
2011-04-30,fighting continues in libya a candidate in peru tacks toward brazil’s course syrian businessman becomes magnet for anger and dissent german terrorism arrests disrupt qaeda inquiry protesters demand president’s ouster in burkina faso taliban say offensive will begin sunday protests in syria free speech controversy in south africa separating free speech from hate in south africa syrian forces seize mosque that was uprising’s symbol,negative
2011-05-01,"a vote on how voting works frays a fragile alliance ernesto sábato, argentina’s conscience, is dead at 99 german politics faces grass-roots threat a canadian party gains strength key piece of air france data recorder is found allies defending actions in libya after airstrike the beatification of john paul ii reaction to nato strike israel holds palestinian funds as deal nears john paul ii beatified at vatican mass",negative
2011-05-02,"a different benghazi timescast | pakistan reactions in syria, reports of arrests proliferate bin laden’s likely heir is viewed as organizer, not as inspiring figure jihadis voice grief and determination at death of their inspiration reports on the death of osama bin laden islamic scholars split over sea burial for bin laden big compound stood out, but not its occupants, neighbors say obama calls world ‘safer’ after pakistan raid turkey latest to close its embassy in libya",negative
2011-05-03,"china: database on each citizen is urged ronald d. asmus, official who favored expanded nato, dies at 53 after the raid: the compound in abbottabad u.s. and romania move on missile plan inside the libyan rebels’ hidden weapons shops india sees new reason to distrust pakistan scandal-scarred formula one men return a work force for the world the e.u.'s balancing act on open borders pakistan pushes back against u.s. criticism on bin laden",negative
2011-05-04,unrest around the arab world endangers turkey’s newfound influence the battle for libya | may 4 abbey’s restoration is first stitch to heal a gash in central italy’s landscape syria's unrest seeps into lebanon turkey cultivates sites of its christian heritage women still an untapped labor force in turkey pakistani military investigates how bin laden was able to hide in plain view mideast developers put building projects on hold metal in the middle east? a music scene emerges crime gangs in europe are profiting from web,negative
2011-05-05,"obama visits september 11th memorial schumacher’s look at the new rules pentagon breaks silence on pakistani role body in jet wreckage is retrieved from sea bottom tainted fuel grounds israeli planes hamas leader calls for two-state solution, but refuses to renounce violence once feared egypt official gets 12 years and fine my first afghan burqa in singapore, political campaigning goes viral thousands of afghans rally in kabul to reject any peace with taliban",negative
2011-05-06,"the battle for libya | may 6 drone strike in yemen was aimed at awlaki land mines descend on misurata’s port, endangering libyan city’s supply route battle for libya a scattering of protests honoring bin laden drive for palestinian unity exposes fractured society desk guilt japan asks another nuclear plant to shut down its reactors may 2011 al qaeda confirms bin laden’s death",negative
2011-05-07,"secret held if bin laden lived here, village says in china, fear of fake eggs and ‘recycled’ buns videos from bin laden’s compound bin laden’s secret life in a diminished world bin laden and the new unknown in afghanistan fifth video of bin laden fourth video of bin laden third home video of bin laden deadly attack by insurgents in kandahar bin laden video released",negative
2011-05-08,"bulldogs under the rug? signs of a putin-medvedev rift tens of thousands march in mexico city vettel dominates eventful turkish grand prix bahrain says it will end state of emergency u.s. raises pressure on pakistan in raid’s wake abbas urges continuation of u.s. aid despite agreement with hamas israeli strike on iran would be ‘stupid,’ ex-spy chief says vote forces singapore’s leader to reconsider style southeast asia talks leave two key issues unresolved clashes in cairo leave 12 dead and 2 churches in flames",negative
2011-05-09,"with help from nato, libyan rebels gain ground e.u. official urges more unity russian president reaches out to nation’s world war ii allies woman who accused militiamen of rape has fled libya thai premier to dissolve parliament; elections set for july 3 reporter’s notebook: here they stood, until they ran u.n. urges ships to help migrants in mediterranean syria proclaims it now has upper hand over uprising leak of c.i.a. officer name is sign of rift with pakistan lag in closing plant highlights problems in japan",negative
2011-05-10,"murky identities and ties hinder nato’s hunt for afghan insurgents, report says killings and rumors unsettle a libyan city berlusconi steals limelight from milan's mayor statement from the family of osama bin laden bin laden sons say u.s. broke international law more hopes than gains at u.s.-china meetings catching scent of revolution, china moves to snip jasmine u.s. still waits for access to bin laden widows divining the future in morocco syrian elite to fight protests to ‘the end’",negative
2011-05-11,"berlusconi makes election in milan all about him the fallout for chiding the royals in thailand forces fire on protesters in 3 cities across yemen enforcing veil ban, the french have stopped 46 violators in thailand, tensions rise over royal family role iraqis to talk about asking some u.s. troops to stay congo study sets estimate for rapes much higher syria loses spot for rights panel belarus economic crisis deepens as currency plunges a year after israeli raid, 2nd flotilla to set sail for gaza",negative
2011-05-12,"indian and afghan leaders forge deeper ties in meeting france will drop charges against iranian dissidents denmark reintroduces border controls venice tries to balance effects of visits by big ships girl, 12, killed in nato raid on wrong afghan home cooperation is pledged by nations of the arctic spain gauges the damage as quake death toll hits 9 israel allows a glimpse of its array of defenses head of french company is killed in libyan city chinese christians rally around underground church",negative
2011-05-13,"the battle for libya | may 13 denying links to militants, pakistan’s spy chief denounces u.s. before parliament a defiant qaddafi says he survived attack pakistan loses another journalist the continental battle of the bands antigay bill in uganda is shelved in parliament denmark warned over border plans amid impasse in peace negotiations, america’s chief middle east envoy resigns bin laden widows in pakistan questioned by c.i.a. ex-first lady of egypt is detained in inquiry",negative
2011-05-14,"montezemolo in the news a newly pastel capital venice tourist ships rattle windows and nerves florida men accused of aiding pakistani taliban belarus opposition leader gets a five-year sentence chicago trial may unmask pakistan’s links to militants assault in border town sends syrians into lebanon for second time in 3 days, nato raid kills afghan child tensions rise as palestinians mourn israel’s founding as baghdad erupts in riot of color, calls to tone it down",negative
2011-05-15,"before it can rebuild, japanese town must survive too many students and not enough chairs in germany’s universities last hope for german liberals? a vietnamese-born doctor online degrees come of age in asia israeli troops fire as marchers breach borders muslims and coptic christians clash again in egypt soul-searching in france after official’s arrest jolts nation how libyan rebels have repelled qaddafi in the western mountains as libya buries victims, hints of deception unrest continues as libya mourns dead",negative
2011-05-16,"china: rumors of a private club in the forbidden city belarus: government critic sentenced over protest japan: u.s. agency to stop monitoring nuclear plant japanese officials ignored or concealed dangers in philippine newsrooms, the women rule israel leader outlines points before u.s. trip russian billionaire announces plan for political party turkish university to offer armenian language course meeting with pakistani leaders, kerry seeks to ease anger over bin laden raid central china hit by drought, as reservoirs become ‘dead water’",negative
2011-05-17,"south african vote may reflect lessening of a.n.c.’s luster in japan reactor failings, danger signs for the u.s. with reactor damage thought to be worse, tokyo utility sticks to plan kazakhstan: suicide bomber strikes berlusconi fails to sway electorate in milan the battle for libya kohl makes plea for european unity iran says missing al jazeera reporter committed offenses parties in france adjust to changed landscape geithner suggests that strauss-kahn step aside",negative
2011-05-18,"the battle for libya | may 18, 2011 germany plans deep cuts to its armed forces for hotels in safe places, it's a boom amid the bust jordan takes slower path of dialogue turkish magnate puts his passion on display gates says no sign that top pakistanis knew of bin laden a favorite emerges for helm of i.m.f. india’s anti-poverty programs are big but troubled key question is left open as medvedev faces media",negative
2011-05-19,"belarus: a $3 billion bailout? not so fast, says russia china: censorship suit filed against web company upwardly mobile nannies move into the brazilian middle class chinese student takes aim, literally, at internet regulator court filings assert iran had link to 9/11 attacks timescast | reaction from cairo china admits problems with three gorges dam british police warn rwandan dissidents of threat guantánamo detainee had worked as qaeda courier for u.s., matching moral and financial support for revolts proves difficult",negative
2011-05-20,"the battle for libya | may 20, 2011 president obama’s letter about efforts in libya obama thanks the c.i.a. for hunting down bin laden palestinian sees prospects of deal receding indonesia outlines plan to curb forest clearing grandfather is convicted of 2008 murder of child in israel newspaper in pakistan publishes wikileaks cables divisions are clear as obama and netanyahu discuss peace yemeni president again calls for early vote courts weigh efforts to guard valor and speech",negative
2011-05-21,"with withdrawal looming, trails grow cold for americans missing in iraq online sex videos force resignations of six members of turkish opposition party russia seeks pledge from nato on missile defense lord onslow, a peer by birth and contrarian by nature, dies at 73 leaders visit fukushima in solidarity the battle for libya | may 21, 2011 syrians are fatally shot at funeral for protesters in the golan heights, anxious eyes look east promise of arab uprisings is threatened by divisions texas blogger’s ‘man crush’ on putin leads to lengthy heart to heart",negative
2011-05-22,"ex-leader of honduras signs accord clearing path for return somali and african union forces advance in mogadishu no recognition yet, but european union opens an office in the libyan rebels’ stronghold militants attack pakistani naval base in karachi greens surpass merkel party in local german vote elite south korean university rattled by suicides in australia, a tempest with echoes of a tea party protesters call for the resignation of georgia’s president yemeni leader’s allies blockade embassy as he refuses peace deal mideast questions likely to surface in obama’s trip to europe",negative
2011-05-23,"israel unveils iron dome missile defense system israeli missile defense system in use border town incursion poses big risk for sudan after talks collapse, violence flares in yemen discontent over e.u. foreign policy chief goes public socialists routed in regional spanish voting five arrests in attack on hospital in kabul guatemala to restore legacy of a president the u.s. helped depose syrian leader hit with european sanctions",negative
2011-05-24,"a god is dead, but it’s business that may suffer most gates sees iran as a consideration for u.s. troops in iraq ahmadinejad backs out of key role at opec e.u. ties future aid to arab world to democratic reforms an iraqi christian stands firm with his muslim neighbors president obama in britain a rumor from the roundabout sudan official resigns post over assault at border town as wealth and literacy rise in india, report says, so do sex-selective abortions early reports of pilot error in air france crash are condemned",negative
2011-05-25,a statue of pope john paul ii brings out the critic in italians euro crisis looms for group of 8 angry parents in japan confront government over radiation levels turkey calls for syrian reforms on order of ‘shock therapy’ belarus leader may trade rivals’ freedom for aid somalis are told to stop bickering or lose financing echoes of political unrest at venice biennale gulf council reaches out to morocco and jordan turkey presses harder for return of antiquities italian business faces lose-lose situation in libya,negative
2011-05-26,"iraqi shiite militias again pose a threat as u.s. forces leave china’s interest in farmland makes brazil uneasy as goal shifts in libya, time constrains nato ex-insurgent shot to death in baghdad in french first lady, a rumor takes shape u.s.-e.u. anti-terrorism air travel data deal is faulted serbia insists on summit boycott obama seeks aid for egypt and tunisia at meeting the russians are coming a marine’s mom writes",negative
2011-05-27,"the world this week paying respects, in palace and ghetto a second fujimori contends for peru’s presidency a candidate fights a contested legacy in peru american arrested for insulting thai king timescast | qaddafi remains elusive timescast | egypt-gaza border to open poles see obama visit through lens of generation a fugitive in their midst? ‘ridiculous,’ villagers say battle for libya | may 27, 2011",negative
2011-05-28,"in libyan rebel capital, shouts of thanks to america and the west threats and arrests at a gay rights rally in moscow in evidence: a terrorist’s to-do list battle for libya | may 28, 2011 nicholas v. riasanovsky dies at 87; set standard for russian history war crimes suspect could be extradited tuesday french system tints view of the strauss-kahn case egypt opens border taliban bomber infiltrates afghan-nato meeting, killing police official and others accidents overshadow action in monaco",negative
2011-05-29,"mugabe ally escalates push to control anglican church demonstrators rally against mladic extradition sudan threatens to occupy 2 more disputed regions islamists seize a yemeni city, stoking fears afghan bank commission absolves president’s brother in fraud case vettel dodges all obstacles to win again civilians are killed in airstrike by nato at mission’s end — joy, relief and unexpected perils policy adviser tapped to become u.s. ambassador to russia retro russian import lures older riders",negative
2011-05-31,"‘frozen conflict’ between azerbaijan and armenia begins to boil timescast | violence in yemen in germany, answers are elusive as e. coli outbreak rages to much skepticism, syria issues amnesty north and south sudan tentatively agree to demilitarize disputed border india and pakistan fail to resolve glacier dispute at talks reaction to dempsey appointment chile military file suggests allende may not have killed himself pakistani journalist who covered security and terrorism is found dead homecoming for a veteran of the ‘secret war’ in southeast asia",negative
2011-06-01,"americans are joining flotilla to protest israeli blockade china sends polluted water north china extends hand and fist to protesters children are among casualties of syrian military raids after demonstrations taliban aim to derail afghan security transfer slaking north china’s thirst plan for china’s water crisis spurs concern battle for libya | june 1, 2011 dispute grows as egyptian gas is still not flowing to israel open border at gaza is not so open, palestinians find",negative
2011-06-02,"with yoga and fasting, graft fighters shake india asian refugees' advocates worry about migrant deal renovation reality: war puts five-star dreams on hold 270 migrants are missing after accident off tunisia china closes festival that alluded to jailed artist a poppy harvest in helmand, undeterred chaos in yemen drives economy to edge of ruin japan prime minister survives no-confidence vote pakistani soldiers killed in border fighting e. coli strain was previously unknown, official says",negative
2011-06-03,"rebel libya finance chief hunts for funds and hope told to keep low profile, chinese artist takes a stand portugal’s spending cuts depend heavily on election e. coli outbreak may be topping out but treatment remains difficult house rebukes obama for continuing libyan mission without its consent history repeats for a correspondent in tripoli mourning a boy, crowds in syria defy crackdown fia reinstates bahrain grand prix a former spy chief questions the judgment of israeli leaders death of israeli tycoon is latest twist in scandal",negative
2011-06-04,"a grass-roots fight to save a ‘supertree’ as iraqi militants flee, families are targets of blood reckoning unelected councils in india run villages with stern hand israel braces for clashes during border protests loan from russia props up belarus citing medical needs, yemeni leader goes to saudi arabia syrian tanks move in on city as thousands mourn protesters’ deaths nato begins helicopter attacks in hopes of ending the stalemate with qaddafi afghans want sanctions lifted on taliban figures supporters of a yoga guru assemble for an anticorruption protest in india",negative
2011-06-05,"brinkmanship in sudan as a deadline nears displaced in sudan deadly e. coli outbreak linked to german sprouts syrian army kills 38 in north, reports say broader conflict is feared as fighting breaks out on the border albertina sisulu, who helped lead apartheid fight, dies at 92 steeper pullout is raised as option for afghanistan 2 are killed in sixth nato copter crash since late april in afghanistan israeli forces fire on protesters indian guru removed from protest",negative
2011-06-06,"greek women try to soften the blow of austerity rabbi praises spain's progress in jewish relations a new leader in lisbon, but little triumphalism israel disputes toll of border clashes, saying syria has an ulterior motive china rejects google’s hacking charge military small arms & libya: security puzzles, and profiteers libya stokes its machine generating propaganda syria, claiming heavy toll in town, hints at retaliation m.b.a. program offers students real-life business lesson a bid for culture in a city of commerce",negative
2011-06-07,"sudan: foreigners evacuated in border city u.s. endorses secretary general’s re-election public opinion on the wars? new polls offer conflicting evidence a gold rush, deep in a city’s sewers yangtze rains bring drought relief, and floods syrian leader’s brother seen as enforcer of crackdown obama and merkel tell qaddafi to go arsonists damage and deface mosque in west bank village british tabloid apologizes to actress for hacking germany is criticized even as e. coli outbreak slows",negative
2011-06-08,"former mexican mayor is charged with weapons violations economy sends japanese to fukushima for jobs battle for libya | june 8, 2011 timescast | inside saudi arabia youths play new roles in turkish elections jordan tries to remake its political machinery broadcasting provocative debate from an island of free speech as gulf builds hospitals, a staffing crisis deepens jorge semprún, 87, cultural force in spain, dies chinese truck driver sentenced to death over homicide",negative
2011-06-09,"georgia threatens to abandon russia talks battle for libya | june 9, 2011 yes, no, yes. vanuatu clarifies position on abkhazia somalia extends government; premier fired timescast | syrians flee to turkey timescast | financing libya's opposition lots of talk on bahrain but no answers u.n. nuclear watchdog presses case against syria ruling favors a 10-inch citizen of france $1 billion is pledged to support libya rebels",positive
2011-06-10,"battle for libya | june 10, 2011 bahrain organizers give up, and paddock notes blunt u.s. warning reveals deep strains in nato shiite militia claims responsibility for attack in baghdad more clashes in somalia; minister is killed thousands flee in sudan as north-south clashes grow, u.n. says nearly 600 arrested in asian swindling ring croatia given conditional approval to join e.u. in 2013 russian officer jailed for chechen murder is killed afghan leader seeks pakistani help in talks",negative
2011-06-11,"in saudi arabia, comedy cautiously pushes limits qaddafi forces shell rebels near misurata another vettel pole, and another thought on schumacher an airlift, family by family, bolsters cuba’s economy eritrea detains four antipiracy contractors somalis kill mastermind of 2 u.s. embassy bombings residents flee as syrian forces bombard town car bombings and shooting of family kill 11 in iraq azerbaijan and armenia meet to end land dispute i.m.f. reports cyberattack led to ‘very major breach’",negative
2011-06-13,"opportunity in somalia after killing of qaeda militant yemen’s opposition meets with government officials timescast | troubles flare in sudan timescast | sectarian tensions grow italian voters come out to overturn laws and deliver a rebuke to berlusconi as local militias expand in northern afghanistan, tales of abuse follow germany officially recognizes libyan rebel government clinton presses africans to abandon authoritarian rulers, singling out qaddafi with 1.2 billion people, india seeks a good hangman when ‘hero’ rings hollow",negative
2011-06-14,"one voice or many for the taliban, but pegged to a single name russia seizes animal parts battle for libya | june 14, 2011 timescast | surviving inside syria turkish vote result seen as opportunity for e.u. india aims $1 billion at sacred but filthy ganges violent crime soars in athens u.s. warns bosnia it risks being left behind russian rights activist cleared of defamation cameron revises overhaul plan for british health care",positive
2011-06-15,"social media help keep the door open to sustained dissent inside saudi arabia restoring life to mountain retreat where mao napped thousands protest austerity measures civilians flee another northern syria town, fearing a military assault muslim woman seeks egyptian presidency violence appears to stall reforms in morocco middle east eagerly welcomes trend for online deals gasoline crisis in emirates brings lines and fears mobilizing to support a region in turmoil australia hints at prisoner swap with china in rio tinto case",negative
2011-06-16,"battle for libya | june 16, 2011 timescast | turmoil in greece reviled tycoon, assad’s cousin, resigns in syria life in freedom square struggle for the soul of islam libyan rebels trumpet coordination in attacks libya campaign reveals the doves — on the left and right after inspections, china moves ahead with nuclear plans israel warns of using force if new flotilla heads to gaza lessons from central europe for the arab spring",negative
