Date,Title,Sentiment
2011-01-06," China Faces Rising Inflation Pressures, Says Central Bank Governor",negative
2011-01-06, Turkey's ISE 100 Index and Bonds Rally After Successful Debt Sale,positive
2011-01-06, Australian Dollar Drops Amid Queensland Flood Crisis,negative
2011-01-06, South Korean Won Strengthens on U.S. Economic Recovery Signs,positive
2011-01-07,U.S. Stocks Fall Amid Ukraine Tensions,negative
2011-01-07,Treasuries and Gold Rally as Investors Seek Safe Havens,negative
2011-01-07,S&P 500 Closes Below 100-Day Average for First Time Since April,negative
2011-01-07,European Stocks Hit Three-Month Low,negative
2011-01-07,10-Year Treasury Yields Hit Two-Month Low,negative
2011-01-07,ECB Maintains Record Low Interest Rates Amid Euro Area Recovery Concerns,negative
2011-01-07,U.S. Jobless Claims Drop to Eight-Year Low,positive
2011-01-07,S&P 500 Suffers 4% Loss Since July Record High,negative
2011-01-07, Aetna Inc. Shares Drop Leading Health-Care Sector Decline,negative
2011-01-07, Tyson Foods Inc. Affected by Russian Import Ban,negative
2011-01-07, Emerging Market Equities Reach Six-Week Low,negative
2011-01-07, Dollar Strengthens Against Euro and Yen,indecisive
2011-01-07," Commodity Index Falls; Coffee, Zinc, and Wheat Prices Drop",negative
2011-01-07, Gold Futures Reach Two-Week High,indecisive
2011-01-07, German Industrial Output Growth Falls Short of Forecasts,negative
2011-01-07, Bond Market Gains Push Yields to Record Lows in Several European Countries,negative
2011-01-07," Adidas AG and Munich Re Earnings Disappoint, Shares Fall",negative
2011-01-10,U.S. Stocks Recover from Early Losses Amidst Global Equity Decline,positive
2011-01-10,European Sovereign Debt Insurance Costs Hit Record High,negative
2011-01-10,Oil Prices Surge Following Alaskan Pipeline Leak,negative
2011-01-10,S&P 500 Marginally Down as Alcoa Inc. Shares Fall Post-Market,negative
2011-01-10,"Apple, GE, and Ford Rally as U.S. Stocks Bounce Back",positive
2011-01-10,European Debt Concerns Weigh on Global Markets Ahead of Bond Auctions,negative
2011-01-10,Portugal and Ireland's Credit-Default Swaps Soar to All-Time Highs,negative
2011-01-10,Duke Energy's Acquisition of Progress Energy Impacts Utility Stocks,indecisive
2011-01-10,European Bank Stocks Drop with KBC Groep and Banco Comercial Portugues Leading Losses,negative
2011-01-10, U.S. For-Profit Education Stocks Plunge on Strayer Education Profit Warning,negative
2011-01-10, Emerging Markets Retreat Amid Inflation Concerns and Potential Rate Hikes,negative
2011-01-10, Copper Prices Fall for Fifth Consecutive Day,negative
2011-01-10, Corn Futures Rise on Argentina's Dry Weather Impacting Production,indecisive
2011-01-10, U.S. Corporate Bond Default Protection Costs Reach One-Month High,negative
2011-01-11,U.S. Stocks Hit Record Highs as S&P 500 and Dow Continue Rally,positive
2011-01-11,Oil Prices Decline Amid Speculation of Excess Supply,negative
2011-01-11,Dollar Strengthens While Gold and Treasury Yields Fall,negative
2011-01-11,European Stocks Dip as German Industrial Data Disappoints,negative
2011-01-11,ArcelorMittal and Anglo American Shares Rise on Higher Iron Ore and Steel Prices,positive
2011-01-11,Euro Shows Resilience Despite U.S. Political Uncertainty,positive
2011-01-11,OPEC and Non-Member Nations Meet to Discuss Supply Cut Compliance,indecisive
2011-01-11,"Industrial Data Release Schedule for Europe Including U.K., Italy, and France",indecisive
2011-01-11,Kenya's Presidential Election to Commence with Kenyatta vs. Odinga,indecisive
2011-01-11, New York Fed President Bill Dudley to Speak Amidst Fed Talks,indecisive
2011-01-11, South African President Zuma to Face No-Confidence Vote,indecisive
2011-01-11, Dutch Prime Minister Rutte Continues Coalition Government Talks,indecisive
2011-01-11, U.S. CPI Data Anticipated for Insights into Fed's Inflation Puzzle,indecisive
2011-01-11, S&P 500 and Dow Jones Reach All-Time Highs; Nasdaq 100 Surges,positive
2011-01-11, U.K.'s FTSE 100 Index Hits Two-Month High,positive
2011-01-11, Germany's DAX Index Falls Slightly,negative
2011-01-11, MSCI All-Country World Index Gains,positive
2011-01-11, Euro and British Pound Experience Varied Movements Against Dollar,indecisive
2011-01-11, Japanese Yen Sees Minor Decline Against Dollar,negative
2011-01-11, U.S. 10-Year Treasury Yields Drop Slightly,indecisive
2011-01-11, German and British 10-Year Yields Decrease,indecisive
2011-01-11, West Texas Intermediate Crude Oil Price Drops,negative
2011-01-11, Gold Sees Minor Price Decline,indecisive
2011-01-11, Copper Price Hits Over Two-Year High,positive
2011-01-11, Japan's Topix Index Rises; Toyota Motor Corp. Shares Jump,positive
2011-01-11, Australia's S&P/ASX 200 Index Up with Mining and Banking Sector Gains,positive
2011-01-11, South Korea's Kospi Index Sees Marginal Gain,positive
2011-01-11, Hong Kong's Hang Seng Index and MSCI Asia-Pacific Index Climb,positive
2011-01-12,MSCI World Index Reaches Over Two-Year High Amid European Debt Crisis Speculations,positive
2011-01-12,"U.S. Banks Anticipated to Increase Dividends, Boosting Financial Stocks",positive
2011-01-12,Dollar Weakens Against Major Counterparts as Oil Prices and Commodities Rise,negative
2011-01-12,"S&P 500 Surpasses Highest Close Since August 2008, Led by Financial Sector",positive
2011-01-12,Federal Reserve Reports Economic Expansion and Optimism in U.S. Business Outlook,positive
2011-01-12,Cliffs Natural Resources Acquires Consolidated Thompson Iron Mines for C$4.9 Billion,positive
2011-01-12,U.S. Treasury 10-Year Notes Sold at Lower-Than-Expected Yield,negative
2011-01-12,European Stocks Surge; Banco Santander and UniCredit Lead Gains,positive
2011-01-12, Credit Risk Decreases as Credit-Default Swaps on European Bank Bonds Fall,positive
2011-01-12," Irish, Spanish, and Italian Bond Yields Drop Amid Debt Crisis Talks",positive
2011-01-12, European Officials Consider Comprehensive Package to Address Financial Crisis,indecisive
2011-01-12, Crude Oil Futures Hit 27-Month High After U.S. Inventory Decline,positive
2011-01-12, MSCI Emerging Markets Index Posts Largest Gain in Six Weeks,positive
2011-01-12," India's Sensex Rises as Industrial Production Growth Slows, Easing Rate Hike Worries",positive
2011-01-12, Thai Baht Strengthens After Central Bank Interest Rate Increase,positive
2011-01-13,U.S. Tech Stocks Experience Worst Week Since March,negative
2011-01-13,Nasdaq Ends Lower While Dow Jones Closes Higher,indecisive
2011-01-13,S&P 500 Remains Steady Amid Market Volatility,indecisive
2011-01-13,Apple Inc. Shares Drop 16% From Recent High,negative
2011-01-13,"Dow Jones Rises on Nike, Dow, and Caterpillar Gains",positive
2011-01-13,Russell 2000 Index Falls by 0.7%,negative
2011-01-13,Microsoft Shares Fall After China Opposes TikTok U.S. Sale,negative
2011-01-13,U.S. 10-Year Treasury Yield Falls Below 0.67%,negative
2011-01-13, Dollar Weakens as Global Stocks Decline for Second Consecutive Week,negative
2011-01-13, ECB's Lagarde Comments Lead to Euro Rally,positive
2011-01-13, ECB's Lane Hints at Potential for Increased Monetary Stimulus,positive
2011-01-13, British Pound Faces Largest Weekly Drop Since March Amid Brexit Concerns,negative
2011-01-13, Low Interest Rates Diminish Impact of High Tech Valuations According to Lyxor Asset Management,positive
2011-01-13, West Texas Intermediate Crude Oil Rises 0.6%,positive
2011-01-13, Gold Futures Decline by 0.7%,indecisive
2011-01-14,U.S. Stocks Reverse Global Decline with S&P 500 Extending Weekly Gains,positive
2011-01-14,JPMorgan Chase Leads Bank Sector Higher with Record Quarterly Profit,positive
2011-01-14,Corn Prices Surge to 29-Month High Amid Inventory Concerns,negative
2011-01-14,S&P 500 Financial Shares Rise 1.7% on Strong Bank Earnings,positive
2011-01-14,U.S. Treasuries Dip as Ten-Year Yields Increase to 3.33%,negative
2011-01-14,Dollar Index Falls Slightly by 0.1 Percent,negative
2011-01-14,"JPMorgan Cuts Loan-Loss Provisions, Reports $4.83 Billion Profit",positive
2011-01-14,American Express and Bank of America Rally in Dow Jones Industrial Average,positive
2011-01-14,Strategists at RBC and JPMorgan Predict S&P 500 Decline with Differing Timelines,negative
2011-01-14, Barton Biggs and David Winters Forecast Further Gains for U.S. Stocks,positive
2011-01-14, U.S. Retail Sales Growth in December Falls Short of Expectations,negative
2011-01-14, Consumer Sentiment Index Misses Estimates in Preliminary January Report,negative
2011-01-14, U.S. Consumer-Price Index Rises More Than Expected,negative
2011-01-14, Stoxx Europe 600 Index Narrows Losses in Late Session,indecisive
2011-01-14," Emerging Markets Index Drops, India's Benchmark Hits Four-Month Low",negative
2011-01-14, South Korea and Thailand Hike Interest Rates to Combat Inflation,negative
2011-01-14," Soybean Futures Climb, Contributing to Largest Weekly Gains in Six Weeks",positive
2011-01-14, Commodity Traders Increase Bearish Bets on Energy and Metals ETF,negative
2011-01-14, Put Volume on iShares S&P GSCI Commodity-Indexed Trust Hits Record High,negative
2011-01-17,Euro Declines Amid Bailout Discussions,negative
2011-01-17,U.S. Futures Fall as Apple CEO Takes Medical Leave,negative
2011-01-17,"Spanish Bonds Drop, Debates on Debt-Crisis Strategy Ensue",negative
2011-01-17,Asian Shares Lower on China's Anti-Inflation Efforts,negative
2011-01-17,MSCI Emerging Markets Index and Brazil's Bovespa Experience Losses,negative
2011-01-17,ECB May Cease Bond Purchases if Rescue Fund Buys Debt,negative
2011-01-17,Chinese President Hu Jintao Opposes U.S. Yuan Policy,negative
2011-01-17,Apple Shares Dip in Germany Following Jobs' Announcement,negative
2011-01-17,Tim Cook Takes Over Day-to-Day Operations at Apple,indecisive
2011-01-17, S&P 500 May Cut Gains After Futures Signal Drop,negative
2011-01-17, Citigroup and Goldman Sachs Set for Earnings Release,indecisive
2011-01-17, Canadian Stocks Decline Led by Energy Sector,negative
2011-01-17, Euro Slides Against Most-Traded Counterparts,negative
2011-01-17, Spanish Government Opts for Bank Debt Sales Over Auctions,indecisive
2011-01-17, Credit-Default Swaps Rise for Europe's Peripheral Nations,negative
2011-01-17, BP and Rosneft Agree on Equity Swap for Arctic Oil Exploration,positive
2011-01-17, Smiths Group Rejects $3.89 Billion Bid from Apax Partners,negative
2011-01-17, China's Shanghai Composite Index Plummets on Reserve Requirements,negative
2011-01-17, Oil Prices Drop as Alaska Pipeline Resumes Operation,negative
2011-01-18,Global Stocks Hit Two-Year High Amid EU Rescue Pledge,positive
2011-01-18,Euro and Pound Strengthen as U.K. Inflation Rises,negative
2011-01-18,U.S. Equities See Limited Gains Due to Apple and Citigroup Stocks Falling,negative
2011-01-18,S&P 500 Reaches Highest Level Since August 2008 After Seven Weeks of Gains,positive
2011-01-18,European Finance Ministers Consider Strengthening Debt Safety Net,positive
2011-01-18,Citigroup Earnings Fall Short of Analyst Expectations,negative
2011-01-18,Apple Shares Decline Amid Uncertainty Over Steve Jobs's Health,negative
2011-01-18,Comerica Inc. Agrees to Purchase Sterling Bancshares Inc. for $1.03 Billion,positive
2011-01-18,U.S. Treasury Yields Increase; Fed Continues Quantitative Easing,negative
2011-01-18, Credit-Default Swaps on U.S. Treasuries Reach Highest Level in Nearly a Year,negative
2011-01-18, Global Demand for U.S. Financial Assets Rises in November,positive
2011-01-18, German Investor Confidence Rises for Third Consecutive Month,positive
2011-01-18, Irish Bond Yields Surge as Prime Minister Faces Confidence Vote,negative
2011-01-18, Belgian Borrowing Costs Decrease at Latest Government Auction,positive
2011-01-18, MSCI Emerging Markets Index Up as Polish and Hungarian Markets Rally,positive
2011-01-18, Samsung and Hynix Shares Gain After Elpida Memory Inc. Announces Price Increase,positive
2011-01-18, Oil Prices Drop to One-Week Low as IEA Reports Ample Supplies,negative
2011-01-18, Copper Prices Advance Amidst Commodity Market Movements,positive
2011-01-19,U.S. Stocks and Dollar Decline as Housing Starts Fall Short of Expectations,negative
2011-01-19,"Goldman Sachs Profit Drops, Leading to a Fall in Bank Shares",negative
2011-01-19,"American Express Earnings Disappoint, While Apple and IBM Exceed Expectations",indecisive
2011-01-19,S&P 500 Experiences Largest Drop Since November,negative
2011-01-19,Analysts Predict 14 Percent Earnings Increase for S&P 500 in 2011,positive
2011-01-19,Bearish Options Trading on U.S. Financial Shares Hits Highest Level Since June,negative
2011-01-19," U.S. Housing Starts Drop to 529,000 Annual Rate, Below Forecasts",negative
2011-01-19, Treasury Yields Decline as Federal Reserve Purchases $7.7 Billion in Treasuries,positive
2011-01-19, European Stocks Fall; Kesa Electricals Plc Shares Sink on Profit Warning,negative
2011-01-19, MSCI Emerging Markets Index Edges Up; Shanghai Composite Leads with 1.8% Gain,positive
2011-01-19, Tunisia's Credit Rating Cut by Moody's Following Political Unrest,negative
2011-01-19, Crude Oil and Copper Prices Fall Amid Speculation of Easing Demand,negative
2011-01-20,U.S. Stocks Recover as Morgan Stanley and Home Depot Rally,positive
2011-01-20,Treasuries Decline Following Weak Demand at TIPS Auction,negative
2011-01-20,Commodities and Emerging Markets Tumble Amid China Growth Concerns,negative
2011-01-20,"S&P 500 Index Slightly Down, Cuts Earlier Losses",negative
2011-01-20,10-Year Treasury Yields Hit Highest Point Since Early January,negative
2011-01-20,"Silver, Copper, and Oil Prices Drop Sharply",negative
2011-01-20,MSCI Emerging Markets Index and Shanghai Composite Index Fall,negative
2011-01-20,Financial Sector Boosted by Potential Dodd-Frank Bill Easing,positive
2011-01-20,"U.S. Home Sales Exceed Expectations, Impacting Treasury Prices",positive
2011-01-20," U.S. Jobless Claims Decrease, Home Sales Surpass Forecasts",positive
2011-01-21,Stocks and Euro Rise on Positive Earnings and Economic Data,positive
2011-01-21,"S&P 500 Rebounds, Reducing Weekly Losses",positive
2011-01-21,Euro Reaches Eight-Week High Against Dollar,positive
2011-01-21,General Electric Reports First Sales Increase in Two Years,positive
2011-01-21,German Business Confidence Hits Record High,positive
2011-01-21,French Business Sentiment at Three-Year Peak,positive
2011-01-21,Credit-Default Swaps in Europe Show Record Two-Week Drop,positive
2011-01-21,U.S. Treasuries Gain as 10-Year Yield Falls,negative
2011-01-21,GE CEO Jeffrey Immelt to Lead President's Economic Advisory Panel,positive
2011-01-21, Bank of America Reports $1.24 Billion Loss in Fourth Quarter,negative
2011-01-21," European Stocks Rise, Led by Spanish Banks and RBS",positive
2011-01-21, Shanghai Composite Rebounds from Two-Year Low Valuation,positive
2011-01-21, MSCI Emerging Markets Index Declines; Indonesian and South Korean Stocks Fall,negative
2011-01-21," Russian Bonds Rally, Credit Rating Upgrade Possible",positive
2011-01-21, Dollar Weakens Against Euro and Yen,negative
2011-01-24,U.S. Stocks Advance as Dollar Drops and Bonds Rise,positive
2011-01-24,Yellen and Draghi to Speak at Jackson Hole Amid Inflation Concerns,indecisive
2011-01-24,"S&P 500 Recovers in Final Hour of Trading, Halting Two-Day Slide",positive
2011-01-24,Trading Volumes 18% Below 30-Day Average Across Markets,negative
2011-01-24,"Emerging-Market Equities Edge Higher, European Shares Slip",indecisive
2011-01-24,"Yen Strengthens Past 109 Per Dollar, Gold Nears $1,300",negative
2011-01-24,"Oil Prices Decline, WTI Crude Falls 1.3%",negative
2011-01-24,Jackson Hole Symposium to Address Central Bank Policy,indecisive
2011-01-24,Amazon's Whole Foods Acquisition Faces Shareholder Vote,indecisive
2011-01-24, U.S. Home Sales Data Indicates Robust Real Estate Market,positive
2011-01-24, Samsung Heir Jay Y. Lee's Graft Trial Verdict Expected,indecisive
2011-01-24," Central Banks in Botswana, Hungary, Indonesia, Kazakhstan, and Tunisia Set Policy",indecisive
2011-01-24, Euro-Area Growth Predicted to Slow in Third Quarter,negative
2011-01-24, MSCI All-Country World Index Advances 0.1 Percent,positive
2011-01-24, Euro Climbs 0.4 Percent Against Dollar,indecisive
2011-01-24, British Pound Rises 0.2 Percent Against Dollar,positive
2011-01-24, Japanese Yen Reaches Four-Month High on Closing Basis,negative
2011-01-24, 10-Year Treasury Yields Drop to Lowest in Two Months,indecisive
2011-01-24, German 10-Year Bond Yield Decreases to 0.40 Percent,negative
2011-01-24, Gold Prices Increase 0.4 Percent,indecisive
2011-01-24," Asia's Topix Index Closes Slightly Lower, Kospi Index Down 0.1 Percent",negative
2011-01-24," Hang Seng Index Rises 0.4 Percent, Shanghai Composite Up 0.6 Percent",positive
2011-01-24, MSCI Asia Pacific Index Slides 0.1 Percent,negative
2011-01-25,Treasuries and Stocks Rise Ahead of Obama's State of the Union Address,positive
2011-01-25,U.K. Pound Falls as Economy Unexpectedly Shrinks,negative
2011-01-25,Gold Hits Three-Month Low Amid Market Speculations,negative
2011-01-25,U.S. Treasury Yields Drop Following $35 Billion Note Auction,negative
2011-01-25,"S&P 500 Recovers from Losses, Closes Slightly Up",positive
2011-01-25,Johnson & Johnson Shares Drop After Earnings Forecast Misses Estimates,negative
2011-01-25,American Express Earnings Fall Short of Expectations,negative
2011-01-25,Texas Instruments Shares Decline on Inventory Buildup Concerns,negative
2011-01-25,"U.K. GDP Contracts, Services Sector Shrinks",negative
2011-01-25, Spanish Banks Decline After Capital Requirement Predictions,negative
2011-01-25, Ericsson AB Shares Gain on Sales Exceeding Estimates,positive
2011-01-25, Spanish Bond Yields Increase Despite Successful Treasury Bill Sale,negative
2011-01-25, Euro Fluctuates Amid European Financial Stability Facility Bond Sale,indecisive
2011-01-25," Commodities Fall with Gasoline, Coffee, and Copper Leading Losses",negative
2011-01-25, Oil Prices Reach Eight-Week Low in New York Trading,negative
2011-01-25, Demand for Precious Metals as Alternative Investments Wanes,negative
2011-01-26,"Dow Jones Industrial Average Tops 12,000 for First Time Since June 2008",positive
2011-01-26,Treasuries and Dollar Fall Post-Federal Reserve Stimulus Measures,negative
2011-01-26,U.S. New-Home Sales Exceed Estimates with 18% Surge in December,positive
2011-01-26,"Commodities Rise with Sugar, Gasoline, and Hogs Leading Gains",positive
2011-01-26,"S&P 500 Climbs for Fourth Consecutive Day, Earnings Beat Analyst Estimates",positive
2011-01-26,Homebuilders' Stocks Up 1.5% After Strong U.S. New-House Sales Data,positive
2011-01-26,Intel Corp. Shares Gain on BMO Capital Markets Upgrade,positive
2011-01-26,Boeing Co. Shares Drop Following Lower-Than-Expected 2011 Profit Forecast,negative
2011-01-26, Porsche SE Shares Jump 5.5% on Record Unit Sales in China,positive
2011-01-26, Renault SA Shares Rally After Barclays Recommendation Upgrade,positive
2011-01-26," Keppel Corp. Climbs 5.1% on Earnings Beat, Datang International Power Generation Co. Up 3.7%",positive
2011-01-26, European Financial Stability Facility's Debut Bond Rises in First Day of Trading,positive
2011-01-26, German 10-Year Bund Yield Increases as Government Prepares Bond Sale,negative
2011-01-26," Dollar Index Hits Two-Month Low, Pound Strengthens on Bank of England Rate Hike Speculation",negative
2011-01-26," MSCI Emerging Markets Index Gains, Led by China and Russia",positive
2011-01-26, U.S. Hog Futures Reach 14-Year High on Export Prospects to Asia,positive
2011-01-26," Wheat, Corn, and Soybeans Prices Rise as Countries Increase U.S. Purchases",positive
2011-01-26, United Nations Advises Against Food Export Restrictions Amid Global Unrest,indecisive
2011-01-27,Yen Weakens as S&P Downgrades Japan's Credit Rating,negative
2011-01-27,U.S. Stocks Rise Amid Mixed Economic Signals,positive
2011-01-27,U.S. Treasury Yields Fall Following Seven-Year Note Auction,negative
2011-01-27,Japanese Yen Falls Against Major Counterparts After Downgrade,negative
2011-01-27,Dollar Index Slumps as U.S. Jobless Claims Exceed Forecasts,negative
2011-01-27,U.S. Pending Home Sales Increase More Than Expected,positive
2011-01-27,European Stock Indexes Experience Notable Gains,positive
2011-01-27,U.S. Bill Rates Drop Amid Federal Debt Limit Concerns,negative
2011-01-27,Yield Gap Between U.S. 2- and 30-Year Treasuries Nears Record,negative
2011-01-27, Hog Futures Reach 24-Year High on Asian Demand,positive
2011-01-28,Global Stocks Plunge in Response to Egypt Protests,negative
2011-01-28,Crude Oil Sees Largest Increase Since 2009 Amidst Middle East Tensions,negative
2011-01-28,Dollar Strengthens Against Euro Following Egyptian Unrest,negative
2011-01-28,Egyptian Bond Yields Hit Record High as Political Crisis Escalates,negative
2011-01-28,"Gold Futures Surge, Marking Greatest Gain in 12 Weeks",indecisive
2011-01-28,"U.S. GDP Growth Accelerates in Q4, Consumer Spending Up Significantly",positive
2011-01-28,Ford Motor Co. Shares Tumble 13% on Declining Profits,negative
2011-01-28," Amazon Forecasts Earnings Below Analyst Expectations, Stock Drops 7.2%",negative
2011-01-28, Volatility Index Spikes Amidst U.S. Market Uncertainty,negative
2011-01-28, Airline Stocks Decline as Oil Prices Soar,negative
2011-01-28, Microsoft Shares Fall Due to Windows Revenue Shortfall,negative
2011-01-28, Nasdaq Composite Index Suffers Largest Drop Since August,negative
2011-01-28, S&P 500 Experiences Largest Decrease Since August,negative
2011-01-28, Dollar and Swiss Franc Gain as Investors Seek Safety Amid Egypt Clashes,negative
2011-01-28, Egyptian Pound Hits Nearly Six-Year Low Against U.S. Dollar,negative
2011-01-28," Treasuries Rise, Pushing Two-Year Yields to Seven-Week Low",negative
2011-01-28, Gold Futures Climb to Record High in December,indecisive
2011-01-28, Suez Canal Oil Flow Concerns Rise Amidst Egyptian Protests,negative
2011-01-31,U.S. Stocks Rise as Consumer Spending and Exxon Mobil Earnings Beat Forecasts,positive
2011-01-31,Euro Advances Amid Accelerating Inflation in Europe,positive
2011-01-31,Egypt Bonds Fall and Yields Climb Amid Ongoing Protests,negative
2011-01-31,"Emerging Market Stocks Decline; Saudi Arabia, Thailand, South Korea Shares Lose Over 1%",negative
2011-01-31,Brent Crude Oil Price Exceeds $100 a Barrel for First Time Since 2008,negative
2011-01-31,U.S. Consumer Spending Tops Forecasts in December,positive
2011-01-31,U.S. Business Expansion Fastest Since July 1988,positive
2011-01-31,S&P 500 Companies Post Higher-than-Estimated Profits,positive
2011-01-31,Intel Corp. Faces Sales and Profit Margin Reduction Due to Chip Design Error,negative
2011-01-31, European Stocks Erase Losses as Euro Strengthens,positive
2011-01-31, Egyptian Banks and Stock Market Closed for Second Day,negative
2011-01-31, Egypt Delays Debt Auctions Amid Financial Market Closure,negative
2011-01-31," S&P GSCI Commodity Index Rises, Led by Zinc, Lead, and Crude Oil",positive
2011-01-31, Canadian Dollar Weakens on Concerns Over Economic Expansion Threat,negative
2011-01-31, Crude Futures Advance to a Two-Year High in New York,positive
2011-02-01,Global Stocks Rally as Manufacturing Expands,positive
2011-02-01,"Dow Jones Closes Above 12,000, First Since June 2008",positive
2011-02-01,Treasuries Fall Amidst Growth in Chinese and U.S. Manufacturing,positive
2011-02-01,Copper Prices Hit Record High as Dollar Weakens,negative
2011-02-01,UPS Shares Surge After Beating Earnings Estimates,positive
2011-02-01,S&P 500 Up 4.1% This Year Following Stimulus Measures,positive
2011-02-01,Analysts Predict 15% Earnings Growth for S&P 500 Companies in 2021,positive
2011-02-01,Commodities Outperform Stocks for Three Consecutive Months,negative
2011-02-01,Treasury Yield Spread Between 2- and 30-Year Bonds Nears Record High,negative
2011-02-01, Euro Reaches Two-Month High Against Dollar Amidst EFSF Speculation,indecisive
2011-02-01, Egyptian Bonds Recover as Government Commits to Debt Payments,positive
2011-02-02,Dollar Rises Amidst U.S. Stock Decline and Egyptian Political Turmoil,negative
2011-02-02,Spanish Bonds Gain on European Debt Crisis Optimism,positive
2011-02-02,S&P 500 Falls as Egyptian Unrest Influences Markets,negative
2011-02-02,"Crude Oil Prices Remain High, Near Two-Year Peak",negative
2011-02-02,U.S. Treasuries Drop Ahead of $72 Billion Notes and Bonds Sale,negative
2011-02-02,Egyptian Central Bank to Pay Interest on Treasury Bills During Bank Closure,positive
2011-02-02,Cost of Insuring Egyptian Sovereign Debt Increases,negative
2011-02-02,Market Vectors Egypt Index ETF Plummets 3.7 Percent,negative
2011-02-02, Broadcom Corp. Shares Fall on Missed Margin Estimates,negative
2011-02-02, Aflac Inc. Operating Income Falls Short of Expectations,negative
2011-02-02, Corn and Soybeans Reach 30-Month Highs Amid Argentina Strike,negative
2011-02-02, Rice Prices Surge to 13-Month High,negative
2011-02-02, Electrolux AB and Scania AB Disappoint Investors with Latest Results,negative
2011-02-02, Imperial Tobacco Group Plc Shares Up 5.9 Percent on Dividend Plans,positive
2011-02-02, Irish Bonds Surge as Euro Leaders Pledge to Defend Currency,positive
2011-02-02," Portuguese Bonds Rise, German Yields at Highest Since 2009",indecisive
2011-02-02," Germany Rejects EFSF Bond Buybacks, Renewing Debt Crisis Concerns",negative
2011-02-02, Spain Confident in Avoiding EU Bailout Fund Necessity,positive
2011-02-02," Toyota Motor Corp. U.S. Sales Rebound, Shares Up 3.3 Percent",positive
2011-02-03,Euro Declines Sharply as ECB's Trichet Signals No Rate Hike,negative
2011-02-03,U.S. Stocks Recover Despite Early Losses,positive
2011-02-03,German Bund Yields Drop Following ECB President's Remarks,negative
2011-02-03,Brent Crude Prices Dip After Hitting 28-Month High,negative
2011-02-03,S&P 500 Index Sees Modest Gains,positive
2011-02-03,10-Year Treasury Yields Rise for Fourth Consecutive Day,negative
2011-02-03,Dollar Strengthens Amid Positive U.S. Economic Reports,positive
2011-02-03,Estee Lauder Shares Hit Record High on Raised Profit Forecast,positive
2011-02-03,Merck Shares Fall After 2011 Profit Forecast Disappoints,negative
2011-02-03, Gold and Silver Prices Surge Amidst Egyptian Conflict,indecisive
2011-02-03, Egypt's Credit Rating Downgraded by Fitch Amidst Political Turmoil,negative
2011-02-03, Global Markets Show Limited Reaction to Egyptian Crisis,indecisive
2011-02-03, World Equity Market Capitalization Reaches Highest Level Since 2008,positive
2011-02-04,Treasuries Decline as U.S. Unemployment Rate Drops to Lowest Since April 2009,positive
2011-02-04,Dollar Strengthens and Stocks Rise Following Positive Jobs Data,positive
2011-02-04,Canadian Dollar Hits 32-Month High as Job Growth Exceeds Expectations,positive
2011-02-04,Ten-Year Treasury Note Yields Reach Highest Point Since May,negative
2011-02-04,"U.S. Unemployment Rate Falls to 9 Percent, Defying Expectations",positive
2011-02-04,S&P 500 Hits Highest Close Since June 2008,positive
2011-02-04,Thirty-Year Treasury Yields Surge to Highest Level Since April,negative
2011-02-04,Yield Spread Between 2- and 10-Year Treasuries Widest in Nearly a Year,indecisive
2011-02-04,U.S. Employment Growth Slows Due to Winter Storms,negative
2011-02-04," Tyson Foods, JDS Uniphase, and Aetna Stocks Surge on Earnings Beats",positive
2011-02-04, Spanish GDP Growth Estimated at 0.2 Percent for Quarter,indecisive
2011-02-04, Euro Weakens Amid Discussions on Defending the Currency,negative
2011-02-04, Emerging-Market Stocks Fall as India's Inflation Threatens Growth,negative
2011-02-04, Egyptian Dollar Bonds Recover Amidst Political Protests,positive
2011-02-04, Credit-Default Swaps on Egypt's Debt Decrease After Protests Peak,positive
2011-02-07,U.S. and European Stocks Reach 2 1/2-Year Highs Amid Takeovers and Economic Optimism,positive
2011-02-07,U.S. Treasuries Fall as Investor Confidence Grows,positive
2011-02-07,Egyptian Bonds Strengthen While Currency Hits Six-Year Low,negative
2011-02-07,Copper Prices Dip After Reaching Record High,negative
2011-02-07,MSCI World Index Companies Report Strong Quarterly Earnings,positive
2011-02-07,India's Economy Predicted to Expand Most in Three Years,positive
2011-02-07,Indonesia Experiences Fastest Growth in Six Years,positive
2011-02-07,Dow Extends Rally for Sixth Consecutive Day,positive
2011-02-07," American Express, Bank of America, and JPMorgan Lead Dow's Gains",positive
2011-02-07, Consumer Confidence and Jobless Claims Expected to Improve,positive
2011-02-07, Basic-Resources Stocks Rally in Europe; Rio Tinto and Xstrata Gain,positive
2011-02-07, Russell 2000 Index Hits Highest Level Since October 2007,positive
2011-02-07, Ten-Year Treasury Yield Increases for Sixth Day,negative
2011-02-07, European Junk Bond Default Risk Decreases,positive
2011-02-07, Egyptian Stock Exchange Closure Extended to February 13,negative
2011-02-07, Sensex Climbs as Indian Economy Set to Grow 8.6 Percent,positive
2011-02-07, Oil Prices Decline Amid U.S. Inventory Surplus Concerns,negative
2011-02-08,U.S. Stocks Rise Amid Economic Optimism,positive
2011-02-08,Treasury Notes Fall as Retail Sales Improve,negative
2011-02-08,Dow Jones Streak Hits Longest Since July,positive
2011-02-08,"Dollar Weakens, Gold Prices Rally",negative
2011-02-08,European Equities Recover Despite China's Rate Hike,positive
2011-02-08,S&P 500 Retailing Index Reaches Highest Since 2007,positive
