Date,Title,Sentiment
2008-03-26,"anxiety near tibet's border video q&a: answers from iraqis, part 2 jean todt’s talk with the press iraqi forces battle shiite militias dozens of protesters sentenced in belarus foreign courts wary of u.s. punitive damages heavy fighting enters 2nd day in iraq; long-term truce threatened china says hundreds have surrendered in unrest italy's trash crisis taints mozzarella's prized reputation many muslims in u.s. turn to home schooling",negative
2008-03-27,"supplier under scrutiny on aging arms for afghans richard widmark, movie star, dies at 93 cheerers and jeerers wait for olympic torch route in san francisco obama urges tighter regulation of mortgage lenders court rejects damage claim against suharto in graft case finding political news online, the young pass it on obama venturing onto clinton territory china says 19-year-old woman confessed to terror plot on plane envoy gets a sober welcome in pakistan thousands in baghdad protest basra assault",negative
2008-03-28,"welcome to t5 somalia on the brink george w. bush speaks about iraq f1 in schools video from malaysia extending china's reach highway 443 russian press review: march 28 for victims of tibet riots, a complex fate former alabama governor sees politics in his prosecution",negative
2008-03-29,jean-marie balestre tibetan students enter u.n. compound caught in the crossfire in sadr city try this headline: black hole eats earth chinese view of dalai lama bodes ill for its tibet policy unrest in sadr city cuba allows more cellphones tibetan students climb wall to ask help of u.n. officials in nepal britain: more chaos at heathrow cuba: cellphones for anyone,negative
2008-03-30,"zimbabwe opposition claims victory north korea threatens to turn south into 'ashes' trouble still plagues new terminal at heathrow turkish court weighs bid to shut down governing party clinton shouldn't feel forced to quit race, obama says dith pran, 'killing fields' photographer, dies at 65 colombia details accusations about venezuela and rebels basra clashes revive debate for u.s. candidates sadr calls on his militia to cease fire",negative
2008-03-31,extending china's reach cuba lets its people stay in hotels bush's tour of eastern europe to focus on diplomacy firsthand look at basra shows value of a white flag london's mayoral race offers plenty of bluster and blunder rice wrapping up meetings with israeli and palestinian negotiators musharraf swears in a cabinet of opponents zimbabwe: election outcomes serbia vows to hold elections in serb-dominated parts of kosovo zimbabwe opposition says mugabe lost,negative
2008-04-01,"the first day no winner yet in zimbabwe bahrain activities underway my generation bush backs ukraine's bid to join nato mugabe's control of zimbabwe weakens u.s. expats fight their soaring tax burden mugabe is said to consider resigning big plans are slow to bear fruit in new orleans rattled, chinese make olympic security a priority",negative
2008-04-02,"notes from a wednesday in bahrain crossing the highway no winner yet in zimbabwe un body criticizes israel over medical deaths in gaza for some in israel, a bridge too close for comfort sarkozy appeals to farc for hostages' freedom zimbabwe state-run paper predicts a runoff cuba lifts shopping restrictions and offers land for farming bush tells nato to 'maintain its resolve' u.s. gives maine a deadline of wednesday to say it will comply with id law",negative
2008-04-03,"what i remember u.s. house approves $50 billion to fight aids in domestic economic drama, bush is largely offstage venezuela: debilitating distractions u.s. senators reach tentative deal on legislation to aid homeowners china again cues up its propaganda machine anti-china protest targets olympic torch ceremony chinese dissident gets 3½ years for essays u.s. sees planning gaps in iraqis' assault on basra u.s. and czechs agree, but shield hangs over talks with russia",positive
2008-04-04,"reclaiming sudan's abandoned children the abandoned and displaced in kenya seb and seb and sand mccain regrets vote against king holiday mugabe meets with aides to discusses his options u.s. study finds progress in iraq, but fragile security weak economy sours u.s. public's view of future wave of obama support recedes, but he remains in front obama's support softens a bit, poll shows mugabe will fight on, his party says",positive
2008-04-05,"the abandoned and displaced in kenya the pole’s brilliant pole bush visits croatia, new nato ally clintons made $109 million in last 8 years overcoming customs and stigma, sudan gives orphans a lifeline u.s. military charges contractor in iraq iraqi premier suspends government raids on militias congressional maneuvers ahead of iraq hearings u.s. charges contractor at iraq post in stabbing a u.s.-trained entrepreneur becomes voodoo’s pope",negative
2008-04-06,"paddock gossip from bahrain from presidential debates to the labor of legislating army leaders concerned about mental health of combat troops 42 university students abducted in iraq torch draws protest fury in london's olympic run rival resists zimbabwe runoff, saying he won alabama lawmakers worry about who will be indicted next bush and putin remain apart on missile defense a mccain confessional, in multiple installments mugabe foe says he wone zimbabwe election outright",negative
2008-04-07,protests extinguish olympic flame berlin denies it approved training for libyan police olympic torch extinguished amid heavy protests in paris possible nazi theme of grand prix boss's sex orgy draws calls to quit strategist's departure is a blow to clinton campaign dominant russian party to nominate putin as leader zimbabwe court delays ruling on vote count as opposition leader visits south africa is the food still italian if the chef is a foreigner? times reporter held in zimbabwe jail out on bail,negative
2008-04-08,"war in a shiite neighborhood my life as a displaced unrest in kenya as peace plan falters endorsement for mccain turns into a millstone with war in senate spotlight, presidential campaigns converge in washington lobby for colombia trade pact casts a wide net texas takes custody of 400 children after raid on polygamist compound democrats call iraq 'war with no exit strategy' zimbabwe court lets poll case begin zimbabwe opposition complains of orchestrated violence",negative
2008-04-09,"tensions rising in sadr city where time stops nepal's maoists prepare for elections worrying lack of economic growth in italy becomes a campaign issue transcript: the candidates ask questions on iraq hearings rife with political overtones congressional hearing intrudes in sadr city, if power lasts chief justice's return could be political land mine in pakistan hurricane forecaster predicts bad year for atlantic at least 8 killed on eve of landmark election in nepal",negative
2008-04-10,"graven images nepal's new start transcript of the interview foreign policy: 2 camps seek mccain's ear mrs. edwards won't endorse a candidate nepal votes in historic election obama and mccain hint about financing strategies 54 from myanmar perish in airtight truck in thailand 12 iraqis die in fighting in sadr city, and bombs kill 3 americans ugandan rebels delay peace deal",negative
2008-04-11,"my neighborhood sketching a future bush signals no further reduction of troops in iraq texas raid polygamist on sect's temple detailed israeli fire kills 5, including children, in gaza french troops seize somali pirates after hostages are freed new government in pakistan moves to lift media restrictions china assails house resolution on tibet bush defies calls for faster withdrawal of iraq troops landmark film opens indian eyes to life in pakistan",negative
2008-04-12,"gp2 asia and speedcar series end in dubai gunmen kill aide and in-law of iraqi cleric no trouble for olympic torch in buenos aires, to organizers' relief a bloody era of syria's history informs a writer's banned novel pakistan government proposes lifting media restrictions berlusconi, running again, is no longer promising ‘italian miracle’ a bloody era of syria’s history informs a writer’s banned novel germany: artist’s body believed found nepalis await election results and brace for major changes. stay tuned.",negative
2008-04-13,"kenyan leaders reach agreement on cabinet israeli leaders shun carter over planned hamas meeting obama, now on the defensive, calls 'bitter' remark ill-chosen bush aide calls european protests over olympics a 'cop-out' for the west, many tough calls on china detainees in afghanistan get a video link to their families haitian president moves to cut rice prices maoists extend lead in nepal secret arms deal highlights iraqi military's problems",negative
2008-04-14,pride on the line keep reporting? or stop? making shoes in baghdad 4 killed as kenyan police and gang members clash next round of democratic debates: feisty or congenial? iraq spending by u.s. raises talk of alternatives sarkozy and the embarrassment quotient dispirited u.s. catholics hope pope acknowledges pain malaysian prime minister plans to run again for top party post politicus: lack of iran strategy makes 2009 look risky,negative
2008-04-15,"where the tigers roam walking toward the dead pride on the line fatal dc-9 crash in congo pakistan and india reroute olympic torch relay eugene ehrlich, lexicographer, dies two bombs kill dozens in iraq italy: berlusconi landslide zimbabwe court refuses to release vote results",negative
2008-04-16,"china demands cnn apologize for commentary super aguri sale off tibetans in india mobilize for torch indian tigers reign as people are coaxed out jury convicts former newark mayor of fraud ex-mayor is convicted of fraud in new jersey u.s. supreme court ruling clears way for resumption of executions despite her popularity, merkel has ceased to set the agenda bus crash kills 44 children in india germany to press eu over iraqi christian refugees",negative
2008-04-17,"cracking down on illegal logging haiti's hunger pains tibetan reporter and performer held a bloody day of fighting in gaza bush climate plan under fire small bomb explodes in northern spain looking past bush, u.k.'s brown meets with u.s. presidential candidates striving for normality, iraq targets seat belt scofflaws clinton attacks sharply in tense debate",negative
2008-04-18,albanian munitions explosion sign language for islamists grieving in baghdad was it the right war? abuse victims warily consider pope's words superdelegates unswayed by clinton's attacks brown calls on u.s. and europe to join forces on big global challenges u.s. erecting wall in sadr city investigator in texas polygamy sect case says under-age girls were impregnated star pianist in europe goes unknown in the u.s.,negative
2008-04-19,"thoughts on the mosley affair meanwhile, back in indyland chinese cybernationalism zimbabwe arms shipped by china spark an uproar after munitions explosion, albanians ask why danger was placed so near putin denies reports of his divorce from a wheelchair, a scientist pries open south korean minds oil bill protest shuts mexican congress south korea lifts u.s. beef ban russian feud goes to court in london",negative
2008-04-20,"the mosley poll iraqi soldiers overcome sadr's forces in basra catholic latinos in u.s. lured away by pentecostalism obama and clinton exchange barrages as pennsylvania primary nears germaine tillion, 100, fought in french resistance election officials in zimbabwe begin partial recount bush still waits for north korean nuclear report bush denies easing part of north korea nuclear deal anwar's party gets approval to start newspaper in malaysia german economic overhaul appears on hold until election",negative
2008-04-21,"the oud friday prayers for the deaf a threat from indy? u.s. pastor sentenced to jail for bringing ammunition to russia ecuador's president purging top military leaders over ties to u.s. intelligence voters end paraguayan party's rule of 62 years pope ends u.s. visit with mass in new york cardinal alfonso lópez trujillo, vatican's voice on family matters, dies at 72 human wave flees violence in zimbabwe talking veterans down from despair",negative
2008-04-22,"iraq briefing recruitment of felons up in u.s. army and marine corps russian-georgian dispute grows over downing of spy drone dissidents in labour party defy brown on taxes and budget defying critics, japanese lawmakers visit war shrine mccain courts black voters in south middle east: satellite television revolution 'chemical ali,' under death sentence, suffers heart attack both democrats look for a defining victory in baghdad, struggle ties security to basic services",negative
2008-04-23,"two friends are buried and a family grieves iraq briefing: in sadr city, afraid and alone a crackdown on russian protestants your questions for iraqi women f1 tv show u.s. defense secretary takes tougher stance on services' responsibilities administrative perk, or abuse of authority? zuma supports idea of unity government in zimbabwe convictions upheld in failed london suicide bomb attempts after victory, clinton says 'tide is turning'",negative
2008-04-24,"iraq briefing: options for iraqi refugees are shrinking return of the f1 motor homes – same old…or not quite iraqi cartoons turkmenistan to drop calendar of former ruler even the wealthiest americans aren't immune from mortgage crisis strikes to widen in denmark fighting taliban with better governance, not just arms groups with iran's backing blamed for baghdad attacks bush meets with jordan's king on middle east peace talks olympic relay ends in australia with little interruption",negative
2008-04-25,"president karzai on the afghan war sunny f1 days in spain costly lesson on how not to build a u.s. navy ship argentine economy minister resigns estonia still wrestling with russian speakers for pinball industry's last player, the game isn't over opposition 'clear victor' in zimbabwe, u.s. says fault-finding between controllers and pilots becomes a problem for the faa georgia steps up its diplomatic push for nato membership police raid headquarters of opposition in zimbabwe",negative
2008-04-26,"tight qualifying, brilliant alonso lap at friday prayers in sadr city judge acquits detectives in 50-shot killing china says it is ready to meet dalai lama envoys big questions remain about u.s. evidence against iran afghan leader assails u.s. and britain over war guantánamo drives prisoners insane, lawyers say polling stations quiet in iran’s parliamentary runoff election serbia’s most famous survivor fears that recent history will repeat itself zimbabwe rounds up opposition members and election monitors",negative
2008-04-27,"south korea's top students trulli annoyed, or truly disappointed chinese clash with protesters in seoul with a little help from… f1 support series 2008 letters give cia tactics a legal rationale austrian woman says father kept her in cellar campaign against zimbabwe grows as angola blocks arms shipment cia has leeway on interrogation methods u.s. marines return to fight in southern afghanistan",negative
2008-04-28,podcast: sadr city and shiite ties to iran zimbabwe opposition in flight europe's debt to islam given a skeptical look 13 killed in drug traffickers' shootout in mexico austrian man admits to having hidden daughter in cell for 24 years no protests - no surprise - at olympic torch's first relay in north korea tempelhof  apparently doomed by low turnout signs of attacks on opposition rise in zimbabwe apology to australian aborigines inspires pop song muslim educator's dream branded a threat in the u.s.,negative
2008-04-29,"what a way to go eu urges russia to show restraint in georgia dispute international court issues warrant for congo militia leader bush defends timing of release of intelligence material on bombed syrian building wright says criticism is attack on black church zimbabwe opposition reunites bo yang, 88, taiwanese essayist western scientists intrigued by photos from iran's nuclear site iranian president's visit will test india cia director says syrian nuclear reactor was nearly operational",negative
2008-04-30,"federal money in health care plan from mccain karzai attack was forecast, intelligence chief says bush says pain from economy defies easy fix against odds, new orleans schools fight back traffic money for new york may benefit other cities after break with ex-pastor, obama tries to move on china jails 30 tibetans for riots transcript: obama's remarks on wright trial opens for former saddam aide afghan raid on suspected assassins",negative
2008-05-02,the torch in hong kong schools sow seeds of a moderate islam super aguri returns car bomb in eastern baghdad pakistan talks end on positive note brown and labour suffer big blow in british election hong kong greets olympic torch with cheers and controlled protest dalai lama envoys en route to china for talks mosque bombing kills 15 in yemen hong kong media strut independence with olympic coverage,negative
2008-05-03,"colorful tory beats red ken in london u.s. moving to clear backlog of executions u.s. may send more troops to afghanistan vesco reportedly makes his final disappearing act pakistanis compromise on reinstating justices last reported member of hitler assassination plot dies israel clears army in 5 gaza deaths big powers agree on new bid for iranian nuclear freeze zimbabwe calls for runoff, but opposition challenges vote count philipp von boeselager, who attempted an assassination of hitler, dies at 90",negative
2008-05-05,"cyclone nargis devastates myanmar a state of frustration back from syria taiwan's deputy prime minister quits amid embezzlement scandal u.s. government statement on detainee deaths clinton and obama make final push before primaries democrats battle over gas tax as primaries loom a story of holocaust survivors, from a different angle austrian began plans for secret cell in 1978, police say",negative
2008-05-06,"listening to iraq’s musicians super aguri out of the championship death toll from myanmar cyclone rises to 22,500 malaysian blogger charged with sedition turnout heavy in indiana and north carolina for israel's arabs, 60 years of regret irish leader focuses on northern ireland legacy on his last day in office cyclone survivors struggle to fix homes and find supplies from 2 democratic primaries, a range of scenarios in democracy kuwait trusts, but not much",negative
2008-05-07,"myanmar junta allowing little aid after cyclone israel's arabs medvedev sworn in as russian president obama wins big in n. carolina as clinton narrowly wins indiana troops conspicuously absent on yangon's ruined streets european commission sues to force italy to take out the garbage as magnitude of myanmar loss grows, aid arrives transcript: senator obama's remarks in north carolina",negative
2008-05-08,"military junta portrays control love in saudi arabia cold turkey myanmar struggles in cyclone aftermath truths of urban warfare iraq briefing: hometown baghdad defying veto threat, house backs foreclosure bill violence in zimbabwe disrupts schools and aid berlusconi is sworn in as prime minister of italy",negative
2008-05-09,the aid crisis in myanmar myanmar faces aid delays istanbul f1 action heats up as temperature drops olmert refuses to resign over cash controversy europe reluctant to set up a security doctrine belgian prime minister survives showdown on regions last gasp for olmert's political career? kostunica warns of treason on eve of serbian vote shiite militias seize beirut neighborhoods,negative
2008-05-10,"three stories behind qualifying in turkey pentagon official barred from aiding war-crime prosecution hezbollah to withdraw gunmen in lebanon u.s. firm accused of baghdad atrocity is flying high behind chinese labor scandal, dirt-poor children cease-fire deal reported in sadr city deal reached on truce in sadr city violence in beirut myanmar proceeds with vote, outcome certain argentina: farmers revive blockade to protest tax",negative
2008-05-11,dog gone myanmar junta still blocking most cyclone aid fighting in lebanon spreads beyond beirut myanmar blocking most cyclone aid opposition leader vows to return to zimbabwe soon for runoff sudan's army beats back rebel attack on capital a medical mystery: artificial hips that squeak international students turn to recruiters turnout is robust as serbs vote in parliamentary elections sadr city truce: will it last?,negative
2008-05-12,"massive earthquake in china how not to have fun powerful earthquake hits china drive in basra by iraqi army makes gains obama projects victory but clinton may be poised to increase clout justices won't hear apartheid suit as rivals rest on mother's day, clinton pushes on rebel leader vows attacks until khartoum falls mccain makes overtures to environmentally minded voters",negative
2008-05-13,"an afghan breadmaker's struggle rescue efforts continue after deadly quake focus on french grand prix a new basra, something like the old one digging through the disaster quake kills thousands in western china clinton running hard in campaign's last laps as french-speakers spread north in belgium, flemish hear a threat peace talks don't rely on olmert, bush says before visit to israel",positive
2008-05-14,"grief in juyuan passage through kyrgyzstan aid complications in myanmar entering the epicenter but will the mahdi army return? blasts leave 56 dead in india rescue work begins at earthquake's epicenter in china earthquake death toll rises; china struggles to reach victims after avalanche, alaskan city is quick to go green woman speaks of husband's torture at cia abduction trial in italy",negative
2008-05-15,"troops reach china quake survivors go karting in spain china copes with quake’s terrible aftermath the rescue effort continues hezbollah agrees to remove lebanon roadblocks bush offers optimistic vision of mideast death toll in quake could exceed 50,000 china reports iraqi troops search for qaeda fighters in mosul in spite of truce, war over wall goes on in sadr city obama secret service agent tied to sex joke",negative
2008-05-16,"q&a: the earthquake in china few survivors found in china quake in the u.s. south, a force to challenge the republicans bush enters saudi leg of mideast tour does gay marriage still matter in u.s. politics? young tibetan spiritual leader on first tour of u.s. naral picks obama, and uproar breaks out us/international: dialogue with islamists rescuers struggle to reach isolated chinese villages woman indicted in suicide case involving myspace",negative
2008-05-17,"robert mondavi, winemaking patriarch, dies at 94 food crisis meets chaos in horn of africa marine given 4 years in sex case glimpses of survivors, miraculous and few, in earthquake’s ruins dominican president wins a third term sunni insurgents in mosul offered amnesty and cash looming dangers for orphaned burmese released from rigors of a trial, a nobel laureate’s ink flows freely famine looms as wars rend horn of africa france: warming imperils truffles",negative
2008-05-18,"mosley and mi5 a daring rescue at sichuan's panda sanctuary basque demonstrators call for an end to violence aid stymied off myanmar shores and borders obama to return to iowa hunger meets chaos in the horn of africa watching china with an eye on the soviet union sunni-shiite tensions out in the open in lebanon obama's story, written by obama russia claims to arrest a georgian spy",negative
2008-05-19,"a moment of silence italian equal opportunities minister rejects 'gay pride' march iraqi officials say top qaeda figure in mosul has been arrested toll from anti-foreigner violence in south africa rises to 22 obama-mccain race to test candidates' fund-raising pledges hopes fading in search for quake survivors in china for clinton, no shortage of errors - and some bad luck, too u.s. holding more than 500 juveniles as enemy combatants anti-immigrant violence spreads in johannesburg emerging, after 28 hours under the rubble",negative
2008-05-20,"on the front lines in sadr city xenophobic violence in south africa nigeria: senator faces graft charge yemen: judge orders suspect held colombia: rebel commander surrenders anti-immigrant violence rages on in south africa poverty fueling anti-immigrant violence in south africa dutch get a kick out of baseball, too iranian clerics tell the president to leave the theology to them",negative
2008-05-21,"peace talks in the middle east takeoff, but what sort of landing? monaco leaving baghdad obama says nomination 'within reach' tornadoes claim more lives in u.s. this year lebanese reach agreement to resolve 18-month political crisis 11 'militants' killed by u.s. military in iraq clinton sees many reasons to stay in",negative
2008-05-22,"on the run frank williams’s 600th race fitting in after iraq british pm dealt blow in by-election defeat white house's advice given, but not always followed generals see hope for troop reductions by fall in ravaging china, quake pushes tibet to the sidelines china asks for more tents as quake death toll rises above 51,000 democrats in florida amid delegate dispute poland and sweden try to direct eu attention eastward",negative
2008-05-23,"tracking china's missing bernie ecclestone’s letter to the fia club presidents senna wins in monaco immigrants flee from angry south african mobs approaching its moment in the spotlight, serbia is divided china works to secure radiation sources buried by earthquake russia and ukraine pick a new fight over an old naval base peacekeepers in darfur are robbed in humiliating ambush texas to appeal court's ruling in polygamy case",negative
2008-05-24,"chinese ask why schools crumbled iraq’s national symphony orchestra coulthard’s accident, massa’s pole some republican leaders criticize mccain campaign a wounded marine tries to battle back russia and china join to condemn u.s. missile shield opposition leader returns to zimbabwe ban visits china's earthquake zone russia and ukraine lock horns over naval base",negative
2008-05-25,"ghosn committed to winning burmese villagers line roads waiting for aid u.s. voting for judges perplexes other nations china turns attention to finding shelter for quake survivors eritrea and djibouti square off over wasteland at the horn of africa donors press myanmar on promise to allow aid workers macklowes sell gm building for $2.9 billion some republicans sense disorder in mccain campaign obama campaign expects to clinch contest in early june siegmund nissel, 86, violinist with amadeus quartet",negative
2008-05-26,"iraq briefing taiwanese party leader visits mainland china clinton could face uneasy return to senate death of mythic guerrilla commander confirmed in colombia opening its files, britain says strange aircraft are not ufos rebel death raises hope for hostages in colombia irish vote brings european union to a halt states complain about strings tied to u.s. security funds clinton tries to contain fallout from kennedy remark for myanmar's most isolated - nothing",negative
2008-05-27,"memorial day in mosul china's one-child policy has exemptions for quake victims' parents foreign aid begins to reach remote areas in myanmar new skyscraper by jean nouvel to rise on paris skyline more protests and arrests in korea over u.s. beef imports un nuclear agency reports 'serious concern' over iranian program treasures of a nation, not fodder for an ad burmese police seize suu kyi backers sarkozy proposes eu cut in fuel tax nuclear agency accuses iran of willful lack of cooperation",negative
2008-05-28,"border dispute risks red sea trade china’s dams under pressure as close as any brother taiwan party chief meets with chinese leader south africa to make decision on refugee camps for displaced people russian court dismisses charges against media advocate white house reacts negatively to ex-aide's book chinese prime minister makes debut in great wall of facebook increase in carbon dioxide to have dramatic effects in u.s., report says a sunni bloc pulls back on rejoining iraqi cabinet",negative
2008-05-29,an iraqi film festival a film festival in baghdad private lives farewell to springtime in iraq suicide bomb kills 4 in kabul rise of ahmadinejad rival hints at a shift in iran investors in tiny djibouti think big un reports progress on myanmar aid iran: gas sector russian press review: may 29,negative
2008-05-30,"olmert aide puts new pressure on him to quit fatal manhattan crane collapse shakes city at least one reported dead in new york crane collapse mbeki should blame himself for south africa's troubles u.s. defense secretary tours military base in guam u.s. commander in afghanistan faults pakistan for not pressing militants in desperate times, burmese turn to their monks city tightens its regulation and inspection of cranes stonehenge seen as monument to dead from the start a political hot potato, literally, between latin neighbors",negative
2008-05-31,"u.s. admiral breaks silence on his dissent u.s. may have overestimated north korea's plutonium musharraf denies he will step down after a massacre, silence shrouds mexican town u.s. issues thinly veiled warnings to china gunman kills 8 worshipers at mosque in yemen growing opposition to iraq security pact former eads chief faces preliminary charges putin maintains presidential air in paris trip monks succeed in cyclone relief as junta falters",negative
2008-06-01,"24 hours of le mans troops draining lake created by the sichuan earthquake gay activists demonstrate in moscow russia sends 300 troops to abkhazia last call on underground turns ugly hezbollah hands over remains said to be of israeli soldiers israel releases spy; hezbollah returns remains said to be of soldiers bush seeks a new kind of monument in pacific a delicate endgame approaches for the democrats this time, gay marriage won't galvanize voters",negative
2008-06-02,a film festival in baghdad answers from iraqi women kennedy having surgery for tumor doctor says kennedy's brain surgery is successful putin has the last laugh - or none at all un scolded for allowing mugabe to attend food crisis conference sleeping outside is out: beijing lists no-nos for olympic visitors a primary donnybrook for the history books 2 opposition leaders arrested in zimbabwe desert is claiming southeast spain,negative
2008-06-03,"answers from iraqi women, part ii clinton ready to end fight for nomination us/iran/un: nuclear timetable update lawyers who volunteered to defend tibetans lose licenses obama pushes effort to claim victory on tuesday obama seeks victory in delegate race on last primary day gates backs 3-year tours for u.s. troops in south korea iran's religious leader says nuclear program is peaceful un official holds rich nations accountable for food shortages",negative
2008-06-04,"truck explosion in baghdad answers from iraqi women, part iii max attack – and what comes next? palestinian appeal to eu angers israel zimbabwe opposition leader briefly detained by police germany to give police more surveillance powers unable to help myanmar relief efforts, u.s. navy vessels sailing away there's blame to go around in u.s. obesity epidemic africa: telecoms liberalisation obama claims nomination",negative
2008-06-05,"baghdad bureau q&a the old and the new, two racing circuits and a thought indonesia: scores arrested after assault on rally attendees answers from iraqi women, part iv emirates to name ambassador to baghdad obama offers assurances at pro-israel meeting top u.s. air force officials ousted choice of running mate is obama's alone, clinton says international: gm food prospects",negative
2008-06-06,"albino killings in tanzania video from maulavi jalaluddin haqqan massa teaches marshals three-point turn answers from iraqi women, part v u.s. not seeking permanent iraq bases, ambassador says pakistanis say they foiled 2nd bomb plot $21.5 million is a record for mccain british judge orders hearing on evidence of detainee torture excitement in france over obama victory",negative
2008-06-07,time to play marbles on montreal circuit mexico accuses u.s. of meddling in drug war tsvangirai detained again in zimbabwe afghan president's luster may be fading in u.s. georgia is warned by russia against plans to join nato pakistan police say they foiled attack rains add to flood threat in quake area postage paid: $2.2 million zimbabwe blocks opposition’s rallies and again detains its leader afghan tribal leader killed,negative
2008-06-08,measuring f1 errors south korea’s ‘wild geese’ chávez suffers military and policy setbacks all of europe getting a whiff of naples garbage problem 7 die in tokyo stabbing rampage opposition rally thwarted in zimbabwe russia takes critical tone on economy protests turn violent as south korea  beef crisis mounts clinton ends campaign with clear call to elect obama pakistan opposition party pushes for impeaching musharraf,negative
2008-06-09,"iraq closeup: the war in numbers iraq briefing q&a: your questions for iraqi teenagers two indias, side by side mustafa khalil, former egyptian prime minister, dies at 88 scorching heat blankets east coast marijuana hotbed in u.s. retreats on medicinal use defeat is the clintons' new challenge the old partisan divide in u.s. politics lost letter raises questions about mbeki's role in zimbabwe",negative
2008-06-10,"building modern india protests in south korea life after legalization virtual golf in south korea leaving baghdad: the view from syria bush, on final tour of europe, pushes for wider iran sanctions clinton camp has a little list. a long one actually israeli soldier, held for 2 years, writes to family corsicans remember americans of world war ii",negative
2008-06-11,iraq closeup: who decides when u.s. troops leave? podcast: security agreements iraq closeup: looking back at three iraqi victories 5 killed in baghdad attack text: mccain speech pakistani lawyers march to demand judges' reinstatements austrian incest victim's daughter reunited with family spain cracks down on striking truckers merkel backs bush on iran sanctions home of judge in polygamy case under guard,negative
2008-06-12,from failed to just fragile? dark humor iraq briefing serbia: war crimes fugitive arrested greece: ransom deadline announced france in racing focus my haunted house bush in rome for two-day visit british officials acknowledge intelligence breach un report cites damage from corruption in asia,negative
2008-06-13,"signs of peace in burundi q&a: iraqi teenagers iraq briefing the flight to baghdad sadr reorganizes mahdi army iraqi prime minister says talks on security deal with u.s. are at an impasse he said (mccain), she said (obama) brown faces new protests over terror bill an angry minister for france's angry margins",negative
2008-06-14,"le mans is off and rolling odds are against longtime sudan peacemaker taliban free 1,200 from afghan prison defense lawyers to challenge guantánamo trials china: more antiterrorism drills northern japan quake kills 2 and injures dozens china increases lead as biggest carbon dioxide emitter afghanistan: more aid is promised n. korea yields slightly on abductions u.s. gets modest nato accessions on afghanistan",negative
2008-06-15,"le mans, les mains and fernando speaks at technocenter guantanamo ruling puts supreme court in spotlight obama's edge includes message of hope karzai threatens to chase militants in pakistan malthus redux: is doomsday upon us, again? landslides hamper earthquake rescue efforts in japan gay couples find marriage better, worse and in between mugabe says he would hand over power - to his allies italy defends street patrols by soldiers rice tells israel that settlements impede peace talks",negative
2008-06-16,"answers from iraqi teens waiting at the lz cautious optimism in burundi mugabe accuses aid agencies of using food as a political weapon obama takes on absent black fathers in speech after a feud, soldiers and families are torn proposal seeks greater access for disabled french and british truckers protest fuel prices turkish governing party challenges   'anti-secular' charge karzai threatens to send soldiers into pakistan",negative
2008-06-17,"iraq closeup: the next battleground overheard in iraq power to the people brazil arrests police officer in crackdown on militia russert, like many with severe heart disease, had few symptoms grand juries become latest abortion battlefield in u.s. gore endorses obama as a solver of problems israel and hamas agree to a cease-fire, egypt says the face of a deadlier taliban threat taliban takes control of 18 towns in kandahar, elder says",negative
2008-06-18,"ma ying-jeou what exactly is a ‘permanent base’? japan and china near agreement on offshore gas fields suspect in equatorial guinea coup plot points finger at mark thatcher shadows grow across one of africa's bright lights u.s. may seek to base missile shield in lithuania gulf states: gas shortages to impair industrial growth bush to seek a repeal of ban on offshore oil drilling after recriminations, eu leaders tackle damage control",negative
2008-06-19,"dark humor f1 images to remember an interview with president ma ying-jeou war and peace of mind embattled argentinian president addresses supporters separate conferences raise fears of anglican split over homosexuality against the odds, sandbaggers try to hold back the mississippi obama forgoes public financing for election thugs disperse protesters on aung san suu kyi's birthday mccain wants 45 new nuclear reactors in the u.s. by 2030",negative
2008-06-20,a tale of three cities a day in my life renovations at magny-cours united states: aerial tanker fight is blow to air force french court puts annulment on hold in case of false virginity claim parents mount sit-in to protest school's collapse in china quake house passes bill on wiretap powers south africa snubs effort to condemn zimbabwe europe pushes ireland to help save treaty obama decision poses biggest threat yet to public campaign financing system,negative
2008-06-21,"tomorrow’s grand prix today u.s. indicts 4 in afghan ammunition case beijing announces traffic plan for olympics britain turns over documents on torture claims islamist prisoners stage hunger strike in morocco evidence is mixed on bush view of iran big gains for iraq security, but questions linger mccain, in canada, tackles the nafta issue u.s. and south korea strike beef deal italy struggles with immigrants and aging",negative
2008-06-22,"hamilton’s drive-through penalty china's gas price conundrum veteran opposition leader leaves top post in russia citing violence, zimbabwean opposition leader quits race concerns rise in france after jewish teen is attacked to get secrets from a hard-core terrorist, one interrogator spoke softly two republican contenders whose similarities are mostly skin deep deadly typhoon batters philippines no end to the terror in zimbabwe prison orchestras offer hope in venezuela",negative
2008-06-23,"no rest in baghdad more answers from iraqi teens supreme court rejects plea to stop fence along border 55 militants killed in major afghan battle a chance for europe to face the new truth kidnappers release greek industrialist after ransom paid mad dash by bikers turns island into indy serbian socialists to join governing alliance george carlin, edgy comedian, dead at 71 grim news from ferry capsized during typhoon",negative
2008-06-24,more answers from iraqi teens prosecuting war crimes iraq briefing government report criticizes how bush measures progress in iraq mugabe rival to quit temporary refuge in dutch embassy bequest to panama's poor is blocked by donor's family argentine farmers end road blockade zimbabwe political impasse alienates foreign investors report sees illegal hiring practices at u.s. justice dept. un urges zimbabwe to halt violence,negative
