Date,Title,Sentiment
2010-03-28,"scandal tests catholics’ trust in leadership obama speaks in afghanistan freed american in iraq expected to return to u.s. chinese activist surfaces after a year in custody iraqi exiles celebrate in new york sarkozy, and france, look to u.s. visit north korea warns south over buffer zone in afghan trip, obama presses karzai on graft thai premier faces off with leaders of protests button wins wild australian grand prix",negative
2010-03-29,british candidates debate hard choices on finances twin bombings in moscow somalis protest against shabab in mogadishu limits eased on pakistani scientist 10 mexican students killed in another violent weekend russia’s fear of female bombers is revived subway blasts kill dozens in moscow panel in iraq moves to disqualify 52 candidates chinese court hands down stiff sentences to four mining company employees main opposition to boycott myanmar election,negative
2010-03-30,"on china’s hainan island, the boom is deafening berlusconi, buoyed by vote, vows to pursue his agenda russian tv on sidelines after attacks in subway through cage bars, an exotic peek into drug wars several wounded in gaza by israeli gunfire abandoned animals in colombia back in iraq, with fresh eyes s. korean president visits waters where ship sank china said to execute thousands in ’09 iranian diplomat in pakistan is freed",negative
2010-03-31,"china agrees to consider steps on iran china’s affluence island arab press reaction to ayad allawi’s election success russian rights advocate, 82, attacked in moscow in iraqi politics, considering the commute belgium moves to ban burqas worn in public e.u. finds serbia censure lacking uncertainty remains on pakistan corruption case empowered sadrists organize new ballot in iraq vatican official defends pope’s handling of case",negative
2010-04-01,"countries blame china, not nature, for water shortage an airborne afghan folktale israel mounts air attacks in gaza strip visual diary: the drawdown from iraq iran plays host to delegations after iraq elections ferrets, tasty ink and a nastier gordon brown afghan president rebukes west and u.n. judge blocks british national rail strike malaysian custody dispute lost between courts medvedev vows harsh tactics against militants",negative
2010-04-02,"in call, karzai tries to clarify a diatribe walls, real and imagined, surround the roma in turkey, proposed changes aim at old guard kenya lawmakers pass draft constitution, limiting presidency who is chechen leader doku umarov ? vatican priest likens criticism over abuse to anti-semitism sadrists hold unofficial vote for iraqi leader putin visits venezuela to discuss oil and arms north korea is said to be seeking china’s aid a good day for mercedes at the malaysian gp practice",negative
2010-04-03,"protesters block heart of bangkok’s shopping area palestinian, 14, emerges unharmed violence helps taliban undo afghan gains anglican archbishop rebukes irish church criticism of chávez stifled by arrests 25 members of sunni family killed near baghdad a wild, rainy qualifier in malaysia 6 afghans die as their unit is hit in error by germans a long chat for obama and hu pakistan: a raft of amendments",negative
2010-04-04,"dozens rescued from chinese mine turning tides in afghanistan karzai’s words leave few choices for the west easter in baghdad zuma seeks to calm south africa after killing easter support for pope, and some apologies state media dispute report that kim went to beijing protesters turn up heat in thailand finally, vettel wins a race bombs hit hub of diplomacy in baghdad",negative
2010-04-05,"south africa: pay dispute led to killing, mother says israeli rights groups view themselves as under siege a town says ‘yes, in our backyard’ to nuclear site after attacks in russia, fears of xenophobia coordinated bombings in northwestern pakistan priest charged in u.s. is still serving in india rescued chinese miners recover thai protesters defy order to disperse crowds growing after a dozen malaysian grands prix in a former dutch convent, sex meets christianity",negative
2010-04-06,"a region’s wounds fester on russia’s south border pakistan weighs changes to revise constitution european body moves on privacy front in eastern europe, pact with russians raises old specters 3 check in at airport; 1 departed beforehand on trial, ex-oil magnate finally speaks debate in israel on gag order in security leak case weighing nuclear-free options wikileaks defends release of video showing killing of journalists in iraq priest in india says he’ll go to u.s. to face sex charges",negative
2010-04-08,"privacy issues hinder plan on tracking terror assets protest leader ends silence, defying tehran with a meeting unrest and uncertainty grip kyrgyzstan north korea’s nuclear path under kim jong-il 3 plead not guilty to corruption in namibia rescuers work to save scores buried in a brazil landslide courting the u.k. women’s vote, online and unrelenting anatoly f. dobrynin, longtime soviet ambassador to the u.s., dies at 90 disposal of plutonium from u.s.-russian disarmament is likely to take decades german church abuse hotline gets flood of calls",negative
2010-04-09,doctors remove ammunition from soldier’s head u.s. now trying softer approach toward karzai thai protesters seize tv station diocese in germany files action against priest kyrgyzstan president is offered passage from country vatican outlines path to restoring faith in church quiet in bishkek follows looting russia calls for halt on u.s. adoptions  demonstrators storm tv station in thailand leader is absent as n. korean legislature convenes,negative
2010-04-10,"on the hunt for joseph kony abel muzorewa, cleric and politician in zimbabwe, dies at 85 uganda enlists former rebels to end a war hidden explosives are found at a hospital run by an italian charity in afghanistan turnaround of india state could serve as a model from embattled pope, praise for a predecessor tribes of amazon find an ally out of ‘avatar’ pakistan begins its largest military exercises in 20 years clinton calls acting leader of kyrgyzstan vatican defends handling of a case in california",negative
2010-04-11,"iranian anger rises over obama’s revised nuclear policy human rights groups warn of new powers for israel death of polish president leaves his party bereft, too iraqi alliance questions vote count in election with outcome foretold, sudanese elections begin hungarian right, center and far, make gains ousted kyrgyz president claims popular support poland mourns loss of political leaders poland in mourning after crash after clashes, thai standoff deepens",negative
2010-04-12,"bootlegging in tribal pakistan no, minister china pledges to work with u.s. on iran sanctions fort national, haiti: choosing to stay  ailing chinese dissident is denied early release army routs taliban in gunfight in pakistan korean grand prix track may not be ready this year northern ireland leaders condemn bombing polish crash inquiry looks at decision to land fugitive kyrgyz president warns of bloodshed",negative
2010-04-13,"airstrike by pakistanis against militants in border area is reported to kill civilians britain’s main parties revert to form banks making big profits from tiny loans new voting machines stoke filipinos’ fears  somali radio stations halt music europe fears fallout from u.s.-russia adoption tiff anti-american demonstration in najaf michelle obama visits haiti thai protesters revel, the government reels and the army wavers obama’s opening remarks",negative
2010-04-14,"reaping profits from poland’s tragedy comments by cardinal on sexuality create a stir officials say iran could make bomb fuel in a year deputy director of c.i.a. is stepping down israel says syria gave missiles to hezbollah iran’s parliament limits its power as a watchdog taking a sacred plunge, one wave of humanity at a time leaving the korangal valley cyberwar nominee sees gaps in law britain prepares for its first campaign tv debates",negative
2010-04-15,israel: former premier is suspect in new inquiry france: bin laden son is denied visa egypt: mubarak back at work after surgery ‘smurf house’? ‘chinese hat’? museum intrigues taliban seen behind 2 car bomb attacks in downtown kandahar tracking airport status cold war nuclear fears now apply to terrorists icelandic volcano began rumbling in march chinese premier offers a tribute to a reformer senegal urged to rein in religious schools,negative
2010-04-16,zimbabwe: activists honored by obama are jailed again iceland volcano disrupts air travel south african judge may be kept from grandson’s bar mitzvah baghdad: the traffic is murder flying start to chinese grand prix weekend chinese premier visits tibetan quake survivors bitter end for an afrikaner showman south korea says ship sank after ‘external explosion’ protest leaders elude capture by thai commandos u.s. nuclear threat,negative
2010-04-17,"rasim delic, bosnian army commander, dies at 61 philippines drops charges against two brothers in mass killings from dung to coffee brew with no aftertaste united nations endorses afghan president’s choice to lead election commission blasts rattle cricket fans in south india a thanksgiving meal, then charges of jihad: a mother’s tale suicide bombers strike refugees in pakistan church’s woes follow pope on trip to malta in caucasus, two leaders vie for loyalty no planes, waiting for trains",negative
2010-04-18,"monks bolster china’s quake relief effort radio stations with no music may be shut in somalia ‘little ships’ rerun finds its own dunkirk scandal forces india politician to step down chávez says china to lend venezuela $20 billion monks assist in rescue effort talk of a surprise in british elections poland bids farewell to president ash cloud’s silver lining is leisure time for merkel, trip becomes an odyssey",positive
2010-04-19,"mood is dark as israel marks 62nd year as a nation pope says he faces crisis with cardinals’ support new ash cloud appears headed toward britain new turkish cypriot leader says talks to resume now, british politicians worry about the electoral fallout previous airline brushes with ash disaster military scrambles soldiers, staff and supplies iran mutes a chorus of voices for reform a firsthand look at firefights in marja sarkozy in need of a second act",negative
2010-04-20,"keeping his spies close, and maybe a cartel closer 25 years for leader of argentine dictatorship somali pirates hijack vessels 1,200 miles offshore a light at the end of the runway airlines urge state aid after industry chaos some airports reopen in europe wider recount of iraq ballots is requested by vote leader putting taliban sniper fire in context ousted president of kyrgyzstan finds refuge in belarus lebanon rejects israel accusations about scuds",negative
2010-04-21,"secret baghdad jail held sunnis from the north dead? again? future volcano eruptions remain a threat decrying u.s., iran begins war games sarkozy wants ban of full veils an official mourning in china for quake victims ukraine woos russia with lease deal 2 chinese lawyers are facing disbarment for defending falun gong nato apologizes for killing unarmed afghans in car presidential candidate is arrested in rwanda",negative
2010-04-22,"in venezuela’s savanna, clash of science and fire explosions in bangkok wound dozens u.s. faces choice on new weapons for fast strikes what are the odds of a british coalition? merkel tries to beat back opposition to afghanistan arrest led to strike on two top iraq militant leaders post-shanghai flight notes u.s. lists companies aiding iran’s energy projects millions sought for global fund to aid farms signs of life for mideast peace talks",negative
2010-04-23,"ruling party in nigeria is fractured by infighting it’s the military, undergraduate gunmen ambush police officers in ciudad juárez chinese military seeks to extend its naval power scrap metal radiation raises concerns in india pakistani soldiers killed in ambush china asks monks to leave quake area bombings in iraq follow killing of militant chiefs bishop, 73, in belgium steps down over abuse nato backs plan to give command to afghans",negative
2010-04-24,"china replaces leader of the restive xinjiang region north korea appears to tap leader’s son as enigmatic heir obama marks genocide without saying the word after a coup, niger resumes business as usual with china tv mystic lingers in saudi jail s. african jews relent on bar mitzvah vatican seeks ‘transparency’ in abuse cases former british home secretary tries to rebound tensions rise between the koreas as ship is raised how a mother lost in the travel chaos was found",negative
2010-04-25,"u.s. extradition effort strains relationship with jamaica fuel trucks attacked in afghanistan iraqi insurgent group acknowledges killing of two leaders elite u.s. units step up effort in afghan city before attack austrian president on way to landslide victory tv debates shape british election, for good or ill israeli rightists stir tensions in east jerusalem 90,000 protest u.s. base on okinawa thai premier rejects protesters’ ‘intimidation,’ but seeks peaceful end to standoff ship attack shows south korean quandary over how to respond to north",negative
2010-04-26,chatter of swindles and scams at auction house privilege pulls qatar toward unhealthy choices bashir wins election as sudan edges toward split thumbs up:  ferrari combines p.r. with whimsy thai king avoids talk of unrest in address swiss hold 3 in plot against i.b.m. election ruling in iraq favors prime minister south korea mourns sailors british hold a chance for e.u. change ex-leader’s twin declares run in poland,negative
2010-04-27,"top chechen ordered abduction, austria says military disputes taliban on korangal valley outpost women spreading political wings with help of india's quota system a dust-up in the ukrainian parliament america’s multiethnic military full of fight, brown still lags with british voters china moves to tighten data controls ukraine fight over black sea vote china debates its sexual liberalization",negative
2010-04-28,"5 killed in gaza shooting and fire on a holiday for afghans, tight security and violence 26 in egypt are convicted in terror plot no excuses for e.u. on nuclear disarmament air travelers lead european privacy concerns thai police clash with protesters china lifts ban on visitors who are h.i.v. positive argentina: pardons overturned iran: opposition calls for protests egypt: new trial in singer’s death",positive
2010-04-29,iran reformist tries to enlist labor and teachers using nature and waste for walls and ceilings san francisco brings green credentials to expo shanghai puts on a green face u.s. seeks to revamp nato treaty in europe 82 charges added on for officer latest updates on the british leaders’ debate live video of the british leaders’ debate europe acts swiftly on long-delayed greek bailout expo offers shanghai a turn in the spotlight,negative
2010-04-30,"rwanda pursues dissenters and the homeless an island of the unwanted rwanda's island prison interview with the foreign minister and government spokesperson for rwanda putin calls for merger with ukraine on energy after debates, british candidates race to finish line bangkok hospital is evacuated after a raid by protesters pakistani ex-intelligence officer is killed chinese rights lawyer disappears again ferrari’s bar code, and a visit to the ferrari factory",negative
2010-05-01,arabs back indirect talks between palestinians u.n. fears congo is overcome by violence intimidation in iran keeps protesters from rally indonesians seek words to attract china’s favor attacks rattle 2 republics in caucasus on may day myanmar junta members go civilian greeks take to streets in protest of deep spending cuts india’s catholics plan to report abuse claims pope reins in catholic order tied to abuse greek wealth is everywhere but tax forms,negative
2010-05-02,"u.s. is pushing to deter a mideast nuclear race 
 afghans die in bombing, as toll rises for civilians bombs hit school buses in north iraq message battle heats up in thai crisis u.n. says congo rebels killed scores in village",negative
2010-05-03,"a faded relic of christendom reappears russian orphanage offers love, but not families british candidates fight for their lives, the future, etc. iran defiant at start of conference merkel tries to persuade germans on bailout britons seek postelection fiscal stability toggling between fighting and outreach in afghanistan framework set in mideast for indirect peace talks thai prime minister offers new deal to protesters that includes early elections iran angrily defends nuclear program",negative
2010-05-04,"obama tries to mend fences with american jews shiite alliance in iraq may push allawi aside new death in moscow jail renews calls for reform palestinians’ emotions run high after a fire destroys a mosque in the west bank thailand's color clash in britain, tight race has no precedent european union agrees to accelerate joint control of skies president’s quiet birthday leaves egyptians anxious french official softens criticism of u.k. conservatives greek workers protest austerity plan",negative
2010-05-05,greek parliament passes austerity measures france won’t extradite iranian sought by u.s. captured leader offers insight into the taliban greek protests claim first fatalities nato and europeans plot path ahead massive austerity strike in greece north korean leader can’t avoid scrutiny on a stealth trip to china the iraqi hunting club flourishes police clash with protesters in athens russian official says u.s. adoptions have not been halted,negative
2010-05-06,"british readers document election day israelis and palestinians hail writers and the word, just not with one another obama plans revival of russian nuclear deal  myanmar opposition party formally disbands before election a closer look at the times square bomb suspect nigerian president dies egyptian president returns to cairo, and to public eye new nigerian president sworn in  irish and scottish airspace reopens mumbai gunman sentenced to death",negative
2010-05-07,a maverick upends colombian politics russia frees somali pirates it had seized in shootout a celebration is haunted by the ghost of stalin marcos seeks to restore philippine dynasty abuse inquiry expands in german bishop’s case maoists end strike in nepal backlash over bailout may sway german vote the performance-enhanced military f1 returns to old europe germany and france speak with common voice on euro stability,negative
2010-05-08,imam’s path from condemning terror to preaching jihad the evolution of a radical cleric: quotes from anwar al-awlaki an expatriate filipino writes of a parallel life uganda panel gives setback to antigay bill shootings of afghans on rise at checkpoints pope accepts resignation of a bishop in germany at least 8 dead in russian coal mine blast  u.s. urges action in pakistan after failed bombing electoral demand stalls coalition deal in britain slightly atypical qualifying in spain,negative
2010-05-09,"fatal fighting pits villagers and taliban in afghanistan allies join russians in victory day celebration u.s.-brokered mideast shuttle talks begin again webber dominates race, schumacher provides show aquino son one to watch in philippine elections twin explosions at a siberian mine kill 12 and trap scores muddy road molds debate on the future of guyana",negative
2010-05-10,"a vista of war and peace at a lebanese crossroads life and death and life in iraq zimbabwe court acquits mugabe opponent of terrorism charges iran sentences newsweek reporter in absentia to 13 years in prison israel will join economic group of developed nations killing of journalist inflames iraqi kurds brown says he’ll resign to help labour a pacifist chaplain’s soul-searching tour of war aids activist leaves china for u.s., citing pressure thai protesters accept deal that sets a november vote",negative
2010-05-11,"iraqi deal to end de-baathification cartel papers show bribes to mexican authorities german lawmakers warn of budget cuts philippine landslide seen for aquino share stories of your service in afghanistan cameron takes over as british premier after brown resigns thai protesters refuse to disband, putting deal in peril president for life, and then some drone strikes pound west pakistan pope issues his most direct words to date on abuse",negative
2010-05-12,"a priest’s legacy survives, and divides, in mexico five fronts in the war in afghanistan quebec family dies as home vanishes into crater critical cannes film angers italian official growers feel the squeeze to sell a pinch of saffron pope, praying for priests, visits shrine turkey’s pact with russia will give it nuclear plant arriving at monaco’s work-in-progress personal identity in a war zone avoiding tensions, obama reassures karzai",negative
2010-05-14,"russian miners say low pay fosters safety risks in recount, iraqi commission finds little fraud protesters clash with troops in thailand weird tales of gp2 winners new qaeda ‘war minister’ warns of ‘days colored in blood’ a strident political voice on iraq’s airwaves palestinian youth shot dead in west bank government buildings retaken in kyrgyzstan china’s premier discusses school attacks when spin turns from art to liability",negative
2010-05-15,british diplomat takes key afghan role french teacher held in iran will be allowed to leave uncertainty buffets japan’s whaling fleet taliban say they killed 4 afghan interpreters an incident between schumacher and rosberg thailand’s king sees his influence fading violent clashes continue in thailand munich imam tries to dull lure of radical islam spain’s jobless find it hard to go back to farm thai government takes harder stance as clashes continue,negative
2010-05-16,hong kong voting light third day of fighting in bangkok sri lanka forces blamed for most civilian deaths recount in iraq preserves victory for maliki rival webber wins mad monaco race to lead series teacher held as spy in iran is sent home to france renegade thai general dies as chaos continues iraqi insurgent group names new leaders pakistani man charged in u.s. embassy chemical case in chile hard times for spanish farm workers,negative
2010-05-17,review cites flaws in u.s. antimissile program mexican leader to visit u.s. as woes mount u.s. to promote press freedom iraqi court supports barred candidates france moves to free man who killed iran official nato urged to look beyond borders putin blames mine leaders for skimping on safety volcanic ash closes european airports afghan roundup india counts civilians among dead in maoist attack,negative
2010-05-18,"somalia: prime minister refuses to step down the counting behind a grim milestone details of draft resolution spain’s luster dims at e.u.-latin american talks south korea to accuse north of torpedo attack gay couple convicted in malawi as violence continues, thai tourism falls sharply white house presses senate to approve russia arms pact mercedes will not appeal schumacher incident a numbers game",negative
2010-05-19,"on patrol in marja in ambush, a glimpse of a long afghan summer rebels hope new austerity rekindles spirit of greece’s activist heart obama and calderón decry ariz. immigration law british coalition offers reform plan fort drum soldiers reflect on deployment authorities say passenger voices were recorded in cockpit of doomed polish plane a defender for a defense the u.s. doesn’t want major powers have deal on sanctions for iran continent should look beyond itself",negative
2010-05-20,"revisiting combat outpost reilly calderón again assails arizona law on detention iraqi politicians break bread, but not the standoff e.u. ministers hoping crisis brings closeness gay couple in malawi get maximum sentence of 14 years in prison on (surprisingly quiet) parisian night, a picasso and a matisse go out the window 18 orgies later, chinese swinger gets prison bed bangkok grows calm, but social divisions remain u.s. hikers held in iran describe captivity a quiet, tense night for a first patrol",negative
2010-05-21,"child of france’s far right prepares to be its leader has your service in afghanistan changed you? u.k. backs germany's effort to support euro suicide bomber strikes iraq town in latest attack outside capital seeking clues, paris examines security after art theft pakistani major among 2 new arrests in bombing detainees barred from access to u.s. courts in baghdad ruins, remains of a cultural bridge lawmakers in germany back rescue for europe counterinsurgency – all things to all men",negative
2010-05-22,"turkish party picks leader after quake, panic and death in a haitian prison escape attempt led to killings of unarmed inmates the killings at les cayes prison in afghan fields, a challenge to opium’s luster challenging the opium harvest rebels attack base in afghanistan india plane crash killed 158 afghan government and taliban deny formal talks crash raises issue of india’s aviation oversight",negative
2010-05-23,"u.s.-born cleric justifies the killing of civilians iranian says uranium deal off if sanctions are on insurgents attack palace in somalia farmers bring the country to paris no worries, israel insists, defense drill is just a drill on north korea, china prefers fence heartland of thailand, still angry and divided u.s. presses china to punish north korea for ship japan relents on u.s. base on okinawa clinton visits shanghai expo",negative
2010-05-24,"as a new government goes to work, the constitution offers britons few guides israel denies it offered south africa warheads governing party leads in ethiopian election swift rage in pakistan over facebook and its ban australia expels israeli official over dubai killing where u.s. helped to rebuild europe, past glories are restored afghan spy agency accuses pakistan agency in suicide bombing assassination and candidate prohibitions roil iraq f1 hospitality up clinton and geithner face hurdles in china talks",negative
2010-05-25,"formula one’s u.s. return to be in austin merkel losing a key political ally france seeks to clarify europe's migration policy troops in afghanistan now outnumber those in iraq more women in norway's boardrooms, but limits remain a woman's face in opposition remembering a marine, step by step iranian filmmaker hailed at cannes is released after nearly 3 months in prison maurice j. williams, directed united nations food aid, dies at 89 taliban slay elders over aid money",negative
2010-05-26,"evictions in beijing trampled in a land rush, chinese resist ‘service before self’ commander cites progress and frustration in afghanistan iran and russia exchange acerbic barbs on sanctions trial marks change at prison for afghan detainees ‘the poo pond’ fugitive ex-leader denies financing thai protests jamaican forces hunt target of raid turkey takes an ambitious new path",negative
2010-05-27,"student of homicide is charged in three murders gang leader still eludes police as death toll in jamaica rises justice is elusive, but not fear, in philippine town succession may be behind n. korea’s new belligerence indonesia agrees to curb commercial deforestation u.n. to pull 2,000 peacekeepers from congo, draft resolution says deadlock pushes nepal to brink of a political crisis a monument to hope, but also sorrow service members share thoughts on leaving families defying blockade, cargo and passenger vessels head for gaza",negative
2010-05-28,"south korea expands aid for internet addiction taliban leave pakistan, but afghans repel them somalia’s parliament chooses a new speaker india train crash tied to maoists communists could gain in czech vote american lawyer for opposition figure is arrested in rwanda japan fights two fronts of anti-whaling the praying women of sadr city williams team profits and the health of formula one mosques attacked in pakistan",negative
2010-05-29,"british minister resigns over personal expenses pakistani taliban carried out attack on lahore mosques, police say left wins czech vote, but right makes gains reporter's notebook | afghanistan redefining gender roles in combat in camouflage or veil, a fragile bond faltering hope in haiti economic downturn does little to slow migration taliban push afghan police out of valley malawi president pardons gay couple",negative
2010-05-30,"ex-defense chief leads in colombia angry over okinawa deal, party quits coalition economy propels the czech right hunting for liberia’s missing millions the hunt for liberia's assets resignation of gay minister jolts new british government a tragic day for a faith under siege nato has high hopes for afghan peace council two mclarens top race as two red bulls collide china balks at criticism of north korea",negative
2010-05-31,shoot at american patrol. get shot. ditch rifle. ask patrol for bandage. repeat? memorial day is every day facebook in pakistan: islamists vs. liberals u.n. says iran has fuel for 2 nuclear weapons four dead in attack on hospital in pakistan flotilla raid prompts protests raid jeopardizes turkey relations koreas ease tensions with small gestures pope names team to investigate abuse in ireland looking for more room in saudi society,negative
2010-06-01,"gaza: reaction in iraq, pakistan and afghanistan on the things they carry polish pilot saw chance of landing ship sinking aids ruling party in s. korean vote anger in thai parliament mirrors nation’s bank guard kills 3 at chinese courthouse the webber/vettel controversy continues a farewell to the green zone iraqi court ratifies election results pressure mounts on israel as activists vow to test blockade again",negative
2010-06-02,"official admits militancy’s deep roots in pakistan jamaican forces accused of killing unarmed men germany sees no need for obligatory military conscription u.n. report highly critical of u.s. drone attacks 12 killed in rampage in rural britain rwanda says jailed american tried to kill himself service members share thoughts on the personal items that come with them italian fishermen raise their nets in protest in bid to quell anger over raid, israel frees detainees  dominican republic: suit over haitian descendants",negative
2010-06-03,"hasan di tiro, who led indonesia rebels, dies at 84 remembering iraq cameron rejects rush to tighten gun laws catholic bishop stabbed in turkey merkel's favorite for german presidency loses out drawdown in iraq: the lights are going out in leaked lecture, details of china’s news cleanups the problem of working with men israel signals new flexibility on gaza shipments finance chief chosen as next japanese leader",negative
2010-06-04,"russia seeks tighter ties with germany hamas, israel and gaza: no way out? french minister convicted over racist comments ‘hamas: the islamic resistance movement’ pity and hate entwine at the korean border afghan peace talks end with plea to combatants hungary warns of greek-style crisis phishing for the general afghan jirga: debates over leadership and the role of women second set of activists steams toward gaza",negative
2010-06-05,"hindus begin to return to kashmir valley pope meets a muslim leader in cyprus with u.s. aid, warlord builds afghan empire n. korea reports death of official guiding succession music stirs the embers of protest in iran roots in kashmir tug hindus home latin america still divided over coup in honduras gunmen in iraq kill politician aligned with allawi coalition u.s. urges g-20 nations to spur domestic demand israeli military boards gaza aid ship",negative
2010-06-06,russian mine blast study says officials hid a fire israel ambassador rejects flotilla clash inquiry afghan leader forces out top 2 security officials catholic bishops deplore mideast christians’ plight valentino rossi’s broken leg a private army guards an afghan highway,negative
2010-06-07,12 americans detained in yemen estonia raises its pencils to erase russian clinton pleads case for honduras report of theft from polish jet bodies police officers end a mine strike in mexico companies linked to irisl subterfuge on iran's shipping line american lawyer denied bail in rwanda 10 nato soldiers die in afghanistan india's highways of death,negative
2010-06-08,"on the cusp of nobility after a life of obscurity clinton woos a leftist president videos deepen mystery of iranian scientist u.n. is set to vote on iran sanctions spanish judge says his fight for human rights will endure spain hit by strike over austerity measures biden praises kenya leaders for political cooperation dangerous, but to whom? philippine congress completes presidential tally in the afghan papers: proselytizing",negative
2010-06-09,"france: former intelligence official accused of violating secrecy rules russia: militant leader caught mexico: tense moment on border china: court upholds sentence of editor who criticized party canada: police search for suspicious fertilizer in sweden, men can have it all britain reaffirms support for afghanistan effort the father of sweden's fathers' leave daddy leave in sweden iran halts production of ‘neda’ figures",negative
2010-06-10,"more than 200 graves misidentified at arlington over here, underemployed, overqualified militia is said to be target of afghan wedding attack genocide verdicts in srebrenica killings a well-wired hong kong offers a link to the dead a rising urgency in israel for a gaza shift new video of haitian earthquake no clear winner in dutch elections thai leader offers reconciliation plan doubleheader racing weekend",negative
2010-06-11,"names of the dead karzai is said to doubt west can defeat taliban divisions expected to widen after belgian vote gunmen kill 19 at drug rehab center in northern mexico across iran, anger lies behind face of calm the doubleheader hits high gear proud, painful art on baghdad’s blast walls gates criticizes turkey vote against sanctions police kill palestinian driver in east jerusalem guatemala attorney general ousted",negative
2010-06-12,"suspect in killing of hamas official in dubai is arrested lawyers report intimidation by rwanda hamilton scores pole and pays fine french protest of israeli raid reaches wide audience for turkey, an embrace of iran is a matter of building bridges clashes and protests reported in iran  as afghan fighting expands, u.s. medics plunge in united nations could hasten removal of taliban leaders from terror blacklist u.s. medics leave no one behind north korea renews threat on propaganda",negative
2010-06-13,"separatists behead 3 men in philippines in visit to kandahar, karzai outlines anti-taliban plan vote widens divide between flemish- and french-speaking regions somalia experiences new type of fighting israel backs panel to examine raid  lewis hamilton wins second grand prix in a row switzerland secures release of businessman from libya, and aims to mend ties kyrgyz riots kill nearly 100 bank raid and battle paralyze baghdad audi wins le mans, finishing first, second and third",negative
2010-06-14,"merkel’s coalition under pressure in germany bombing in kenya recalls 2008 election violence kyrgyz tensions rooted in class, not ethnicity, experts say despite killing, mexican backs drug policy e.u. signals new sanctions against iran over its nuclear program e.u. approves step toward serbian membership israeli policeman killed in west bank shooting afghan officials elated by minerals report ethnic uzbeks flee violence in kyrgyzstan afghan media criticize security officials’ resignations",negative
2010-06-15,"american man in limbo on no-fly list iran opposition leader urges prosecution in vote fraud and abuses unesco delays decision on prize financed by infamous dictator mexican army kills 15 suspected drug gang members n. korea warns of response to u.n. somali insurgents detain soccer fans violence abates in kyrgyzstan bp chairman gets moment in spotlight after riots, uzbeks say they’ll defend what is left books and boots",negative
2010-06-16,spider-man is among the most wanted u.s. and europe press tighter sanctions on iran kurdistan is urged to ban genital cutting a burst of summitry may backfire against euro a gay veteran seeks the freedoms she defended military and pentagon leaders urge patience for afghan mission army’s hand suspected in kyrgyzstan shining a light on ancient israel panel seeks release of u.s. lawyer in rwanda e.u. tries to balance terror war and privacy,negative
2010-06-17,"in kyrgyzstan, failure to act adds to crisis colombian coal mine blast kills at least 18 israel’s ultra-orthodox protest schools ruling u.s. and europe press tighter sanctions on iran afghanistan moves quickly to tap newfound mineral reserves tourism suffering on isolated south korean island a circle of comfort in baghdad iraqi sunni leader and his family are killed in an ambush mandela attends relative’s funeral obama gets high marks abroad, survey finds",negative
2010-06-18,iraq killings point up persistence of militants iran security officials call west’s new sanctions illegal uzbek refugees return to osh value to big powers may not save kyrgyzstan changing the rules combing cambodia for missing friends kyrgyz and uzbeks pray for peace some refugees begin returning to kyrgyzstan the button move revisted deciphering the cause of human motivation,negative
2010-06-19,"thousands protest electricity shortage in iraq afghan civilians said to be killed in an airstrike missile in pakistan kills 16 militants deadly rains ravage southern china kyrgyz officials order uzbeks to remove barriers u.s. hopes afghan councils will weaken taliban in eritrea, the young dream of leaving human rights defenders seek protection in mexico baghdad nights glitter, behind shatterproof glass turks and kurdish rebels clash after raid on post",negative
2010-06-20,a draft of the past remains on tap in egypt iran executes sunni rebel leader bomb kills 3 near a bank in southern afghanistan barriers removed in kyrgyzstan despite uzbek protests polish presidential election appears headed for runoff embattled israel reverses rules on gaza blockade car bombs hit crowds outside bank in baghdad chinese order stops printing of memoirs by ex-premier a third filipino journalist is killed ahead of valencia,negative
2010-06-21,"drug use has increased in afghanistan, u.n. report says iran bars nuclear inspectors in response to sanctions ethnic uzbeks find calm but fear for those still behind under pressure, commission discusses lifting whaling ban protests over power shortages force iraqi minister to quit barroso defends europe’s move toward austerity e.u. diplomatic service moves closer to birth east jerusalem building plan advances britain marks 300 afghan war deaths thailand acts against suspected red shirt backers",negative
2010-06-22,"obama aims to build economic ties with russia military blogs ask: should he stay or go? israeli official assails plans for demolition of arab homes article prompts speculation about mcchrystal’s future belarus escalates dispute with russians over gas russian envoys back european criticism of kremlin’s caucasus policy indonesian star detained over sex videos excerpts from rolling stone’s mcchrystal profile mcchrystal’s fate in limbo 
as he prepares to meet obama feminism of the future relies on men",negative
2010-06-23,monaco: albert ii is engaged canada: air crash kills 7 turkey: a warning on security france: a more austere bastille day report optimistic on africa economies ask john burns: general mcchrystal’s dismissal whaling talks break down rolling stone article’s true focus: counterinsurgency spain's senate votes to ban burqa racial tinge stains world cup exit in france,negative
2010-06-24,"boss’s firing may result in departures from kabul zimbabwe diamonds fail to get conflict-free approval obama and medvedev talk economics from pentagon, messages of dismay and support european spat sheds light on power shift indians, envious of u.s. spill response, seethe over bhopal jamaican to face charges in new york tibetan environmentalist receives 15-year sentence john burns and dexter filkins answer questions on mcchrystal’s dismissal belgian police raid offices of church in abuse case",negative
